Blue,6
Tomichi,6
Eagle,6
East-Taylor,6
Colorado Headwaters,6
Piedra,5
Roaring Fork,4
Upper Yampa,6
North Fork Gunnison,5
Blanco Canyon,1
Upper Gunnison,5
Animas,5
Uncompahgre,5
Upper San Juan,5
Muddy Four,4
Upper White,6
Piceance-Yellow,2
Little Snake,4
Upper Gila,3
San Miguel,5
Lower Gunnison,2
Mancos,5
Vermilion,2
Chaco,1
Lower Yampa,2
Animas Valley,1
Colorado Headwaters-Plateau,2
McElmo,1
Middle San Juan,1
Upper Dolores,5
Upper Puerco,3
Lower Dolores,2
Upper Gila-Mangas,1
San Francisco,3
Carrizo Wash,3
Bitter,2
Montezuma,2
Little Colorado Headwaters,3
Lower White,2
Zuni,3
Westwater Canyon,2
San Simon,1
Big Sandy High,4
Upper Colorado-Kane Springs,2
Willow,2
Lower San Juan-Four Corners,1
Lower Green-Diamond,2
New Fork,4
Lower Puerco,3
White One,1
Black,1
Leroux Wash,3
Upper Little Colorado,3
Silver,3
Upper Green-Flaming Gorge Reservoir,4
Upper Green-Slate,2
Chinle,1
Upper San Pedro,1
Upper Gila-San Carlos Reservoir,1
Cottonwood Wash,3
Lower Green,1
Carrizo,1
Lower Green-Desolation Canyon,2
Upper Green,4
Dirty Devil,1
San Carlos,1
Jadito Wash,3
Blacks Fork,4
Lower San Juan,1
Lower San Pedro,1
Corn-Oraibi,3
Muddy One,4
Rillito,1
Chevelon Canyon,3
Polacca Wash,3
Upper Lake Powell,1
Upper Salt,1
Duchesne,4
Dinnebito Wash,3
Upper Santa Cruz,1
Strawberry,2
Middle Little Colorado,3
Price,2
Tonto,1
San Rafael,2
Moenkopi Wash,3
Brawley Wash,1
Muddy Two,2
Canyon Diablo,3
Escalante,1
Fremont,2
Aguirre Valley,1
Lower Verde,1
Lower Little Colorado,3
Lower Lake Powell,1
Lower Colorado-Marble Canyon,3
Lower Salt,1
Middle Gila,1
Paria,1
Lower Santa Cruz,1
Santa Rosa Wash,1
Upper Verde,1
Aqua Fria,3
Lower Gila-Painted Rock Reservoir,1
Havasu Canyon,3
Kanab,2
Hassayampa,1
Big Chino-Williamson Valley,1
Tenmile Wash,1
Santa Maria,1
Burro,1
Fort Pearce Wash,2
Centennial Wash,1
San Cristobal Wash,1
Grand Canyon,1
Big Sandy Low,1
Upper Virgin,2
Bill Williams,1
Grand Wash,1
Red Lake,1
Tyson Wash,1
Bouse Wash,1
Sacramento Wash,1
Lower Virgin,2
Lower Gila,1
Detrital Wash,1
Meadow Valley Wash,2
Havasu-Mohave Lakes,1
Lake Mead,1
Muddy Three,3
Imperial Reservoir,1
Piute Wash,1
White Two,2
Las Vegas Wash,3
