Blue,5
Tomichi,5
Eagle,5
East-Taylor,5
Colorado Headwaters,5
Piedra,6
Roaring Fork,5
Upper Yampa,6
North Fork Gunnison,6
Blanco Canyon,2
Upper Gunnison,6
Animas,6
Uncompahgre,6
Upper San Juan,6
Muddy Four,4
Upper White,5
Piceance-Yellow,4
Little Snake,5
Upper Gila,1
San Miguel,6
Lower Gunnison,6
Mancos,1
Vermilion,4
Chaco,2
Lower Yampa,4
Animas Valley,2
Colorado Headwaters-Plateau,4
McElmo,1
Middle San Juan,2
Upper Dolores,6
Upper Puerco,1
Lower Dolores,6
Upper Gila-Mangas,2
San Francisco,1
Carrizo Wash,2
Bitter,4
Montezuma,1
Little Colorado Headwaters,1
Lower White,4
Zuni,1
Westwater Canyon,4
San Simon,2
Big Sandy High,5
Upper Colorado-Kane Springs,1
Willow,4
Lower San Juan-Four Corners,2
Lower Green-Diamond,4
New Fork,5
Lower Puerco,1
White One,3
Black,3
Leroux Wash,1
Upper Little Colorado,1
Silver,1
Upper Green-Flaming Gorge Reservoir,4
Upper Green-Slate,4
Chinle,2
Upper San Pedro,2
Upper Gila-San Carlos Reservoir,2
Cottonwood Wash,1
Lower Green,2
Carrizo,3
Lower Green-Desolation Canyon,4
Upper Green,5
Dirty Devil,2
San Carlos,1
Jadito Wash,1
Blacks Fork,5
Lower San Juan,2
Lower San Pedro,2
Corn-Oraibi,1
Muddy One,4
Rillito,2
Chevelon Canyon,1
Polacca Wash,1
Upper Lake Powell,1
Upper Salt,3
Duchesne,4
Dinnebito Wash,1
Upper Santa Cruz,2
Strawberry,4
Middle Little Colorado,1
Price,4
Tonto,3
San Rafael,4
Moenkopi Wash,1
Brawley Wash,2
Muddy Two,4
Canyon Diablo,1
Escalante,1
Fremont,4
Aguirre Valley,2
Lower Verde,3
Lower Little Colorado,1
Lower Lake Powell,2
Lower Colorado-Marble Canyon,1
Lower Salt,3
Middle Gila,2
Paria,1
Lower Santa Cruz,2
Santa Rosa Wash,2
Upper Verde,3
Aqua Fria,1
Lower Gila-Painted Rock Reservoir,2
Havasu Canyon,1
Kanab,1
Hassayampa,1
Big Chino-Williamson Valley,3
Tenmile Wash,3
Santa Maria,3
Burro,3
Fort Pearce Wash,1
Centennial Wash,2
San Cristobal Wash,2
Grand Canyon,1
Big Sandy Low,3
Upper Virgin,1
Bill Williams,3
Grand Wash,1
Red Lake,2
Tyson Wash,3
Bouse Wash,3
Sacramento Wash,3
Lower Virgin,1
Lower Gila,3
Detrital Wash,3
Meadow Valley Wash,1
Havasu-Mohave Lakes,3
Lake Mead,3
Muddy Three,1
Imperial Reservoir,3
Piute Wash,3
White Two,1
Las Vegas Wash,1
