Blue,5
Tomichi,4
Eagle,5
East-Taylor,5
Colorado Headwaters,5
Piedra,4
Roaring Fork,5
Upper Yampa,4
North Fork Gunnison,4
Blanco Canyon,1
Upper Gunnison,4
Animas,4
Uncompahgre,4
Upper San Juan,4
Muddy Four,5
Upper White,5
Piceance-Yellow,1
Little Snake,4
Upper Gila,1
San Miguel,4
Lower Gunnison,4
Mancos,1
Vermilion,1
Chaco,1
Lower Yampa,4
Animas Valley,1
Colorado Headwaters-Plateau,4
McElmo,1
Middle San Juan,1
Upper Dolores,4
Upper Puerco,1
Lower Dolores,4
Upper Gila-Mangas,1
San Francisco,1
Carrizo Wash,1
Bitter,3
Montezuma,1
Little Colorado Headwaters,1
Lower White,1
Zuni,1
Westwater Canyon,1
San Simon,1
Big Sandy High,5
Upper Colorado-Kane Springs,1
Willow,3
Lower San Juan-Four Corners,1
Lower Green-Diamond,4
New Fork,5
Lower Puerco,1
White One,2
Black,1
Leroux Wash,1
Upper Little Colorado,1
Silver,1
Upper Green-Flaming Gorge Reservoir,4
Upper Green-Slate,3
Chinle,1
Upper San Pedro,1
Upper Gila-San Carlos Reservoir,1
Cottonwood Wash,1
Lower Green,1
Carrizo,2
Lower Green-Desolation Canyon,1
Upper Green,5
Dirty Devil,1
San Carlos,2
Jadito Wash,1
Blacks Fork,5
Lower San Juan,1
Lower San Pedro,1
Corn-Oraibi,1
Muddy One,3
Rillito,1
Chevelon Canyon,3
Polacca Wash,1
Upper Lake Powell,1
Upper Salt,2
Duchesne,4
Dinnebito Wash,1
Upper Santa Cruz,1
Strawberry,3
Middle Little Colorado,3
Price,3
Tonto,2
San Rafael,4
Moenkopi Wash,1
Brawley Wash,1
Muddy Two,4
Canyon Diablo,3
Escalante,1
Fremont,3
Aguirre Valley,1
Lower Verde,2
Lower Little Colorado,1
Lower Lake Powell,1
Lower Colorado-Marble Canyon,3
Lower Salt,2
Middle Gila,2
Paria,2
Lower Santa Cruz,1
Santa Rosa Wash,1
Upper Verde,2
Aqua Fria,2
Lower Gila-Painted Rock Reservoir,2
Havasu Canyon,1
Kanab,3
Hassayampa,2
Big Chino-Williamson Valley,2
Tenmile Wash,2
Santa Maria,2
Burro,2
Fort Pearce Wash,3
Centennial Wash,2
San Cristobal Wash,2
Grand Canyon,3
Big Sandy Low,2
Upper Virgin,3
Bill Williams,2
Grand Wash,3
Red Lake,2
Tyson Wash,2
Bouse Wash,2
Sacramento Wash,2
Lower Virgin,3
Lower Gila,2
Detrital Wash,2
Meadow Valley Wash,3
Havasu-Mohave Lakes,2
Lake Mead,2
Muddy Three,3
Imperial Reservoir,2
Piute Wash,2
White Two,3
Las Vegas Wash,3
