Blue,2
Tomichi,2
Eagle,2
East-Taylor,2
Colorado Headwaters,2
Piedra,2
Roaring Fork,2
Upper Yampa,3
North Fork Gunnison,2
Blanco Canyon,1
Upper Gunnison,2
Animas,2
Uncompahgre,2
Upper San Juan,2
Muddy Four,3
Upper White,3
Piceance-Yellow,3
Little Snake,3
Upper Gila,1
San Miguel,2
Lower Gunnison,2
Mancos,2
Vermilion,3
Chaco,2
Lower Yampa,3
Animas Valley,1
Colorado Headwaters-Plateau,3
McElmo,2
Middle San Juan,2
Upper Dolores,2
Upper Puerco,1
Lower Dolores,3
Upper Gila-Mangas,1
San Francisco,1
Carrizo Wash,1
Bitter,3
Montezuma,2
Little Colorado Headwaters,1
Lower White,3
Zuni,1
Westwater Canyon,3
San Simon,1
Big Sandy High,3
Upper Colorado-Kane Springs,2
Willow,3
Lower San Juan-Four Corners,2
Lower Green-Diamond,3
New Fork,3
Lower Puerco,1
White One,1
Black,1
Leroux Wash,1
Upper Little Colorado,1
Silver,1
Upper Green-Flaming Gorge Reservoir,3
Upper Green-Slate,3
Chinle,2
Upper San Pedro,1
Upper Gila-San Carlos Reservoir,1
Cottonwood Wash,1
Lower Green,3
Carrizo,1
Lower Green-Desolation Canyon,3
Upper Green,3
Dirty Devil,3
San Carlos,1
Jadito Wash,1
Blacks Fork,3
Lower San Juan,2
Lower San Pedro,1
Corn-Oraibi,1
Muddy One,3
Rillito,1
Chevelon Canyon,1
Polacca Wash,1
Upper Lake Powell,2
Upper Salt,1
Duchesne,3
Dinnebito Wash,1
Upper Santa Cruz,1
Strawberry,3
Middle Little Colorado,1
Price,3
Tonto,1
San Rafael,3
Moenkopi Wash,2
Brawley Wash,1
Muddy Two,3
Canyon Diablo,1
Escalante,2
Fremont,2
Aguirre Valley,1
Lower Verde,1
Lower Little Colorado,1
Lower Lake Powell,2
Lower Colorado-Marble Canyon,2
Lower Salt,1
Middle Gila,1
Paria,2
Lower Santa Cruz,1
Santa Rosa Wash,1
Upper Verde,1
Aqua Fria,1
Lower Gila-Painted Rock Reservoir,1
Havasu Canyon,1
Kanab,2
Hassayampa,1
Big Chino-Williamson Valley,1
Tenmile Wash,1
Santa Maria,1
Burro,1
Fort Pearce Wash,2
Centennial Wash,1
San Cristobal Wash,1
Grand Canyon,2
Big Sandy Low,1
Upper Virgin,2
Bill Williams,2
Grand Wash,2
Red Lake,2
Tyson Wash,3
Bouse Wash,3
Sacramento Wash,2
Lower Virgin,2
Lower Gila,3
Detrital Wash,2
Meadow Valley Wash,3
Havasu-Mohave Lakes,3
Lake Mead,2
Muddy Three,3
Imperial Reservoir,3
Piute Wash,3
White Two,3
Las Vegas Wash,3
