Blue,2
Tomichi,2
Eagle,2
East-Taylor,2
Colorado Headwaters,2
Piedra,1
Roaring Fork,2
Upper Yampa,2
North Fork Gunnison,2
Blanco Canyon,1
Upper Gunnison,2
Animas,1
Uncompahgre,2
Upper San Juan,1
Muddy Four,2
Upper White,2
Piceance-Yellow,2
Little Snake,2
Upper Gila,1
San Miguel,1
Lower Gunnison,2
Mancos,1
Vermilion,2
Chaco,1
Lower Yampa,2
Animas Valley,4
Colorado Headwaters-Plateau,2
McElmo,1
Middle San Juan,1
Upper Dolores,1
Upper Puerco,1
Lower Dolores,2
Upper Gila-Mangas,4
San Francisco,1
Carrizo Wash,1
Bitter,2
Montezuma,1
Little Colorado Headwaters,1
Lower White,2
Zuni,1
Westwater Canyon,2
San Simon,4
Big Sandy High,2
Upper Colorado-Kane Springs,3
Willow,2
Lower San Juan-Four Corners,1
Lower Green-Diamond,2
New Fork,2
Lower Puerco,1
White One,1
Black,1
Leroux Wash,1
Upper Little Colorado,1
Silver,1
Upper Green-Flaming Gorge Reservoir,2
Upper Green-Slate,2
Chinle,1
Upper San Pedro,4
Upper Gila-San Carlos Reservoir,4
Cottonwood Wash,1
Lower Green,3
Carrizo,1
Lower Green-Desolation Canyon,2
Upper Green,2
Dirty Devil,3
San Carlos,4
Jadito Wash,1
Blacks Fork,2
Lower San Juan,3
Lower San Pedro,4
Corn-Oraibi,1
Muddy One,2
Rillito,4
Chevelon Canyon,1
Polacca Wash,1
Upper Lake Powell,3
Upper Salt,4
Duchesne,2
Dinnebito Wash,1
Upper Santa Cruz,4
Strawberry,3
Middle Little Colorado,1
Price,3
Tonto,4
San Rafael,3
Moenkopi Wash,1
Brawley Wash,4
Muddy Two,3
Canyon Diablo,1
Escalante,3
Fremont,3
Aguirre Valley,4
Lower Verde,4
Lower Little Colorado,1
Lower Lake Powell,3
Lower Colorado-Marble Canyon,3
Lower Salt,4
Middle Gila,4
Paria,3
Lower Santa Cruz,4
Santa Rosa Wash,4
Upper Verde,5
Aqua Fria,5
Lower Gila-Painted Rock Reservoir,4
Havasu Canyon,3
Kanab,3
Hassayampa,5
Big Chino-Williamson Valley,5
Tenmile Wash,4
Santa Maria,5
Burro,5
Fort Pearce Wash,3
Centennial Wash,5
San Cristobal Wash,4
Grand Canyon,3
Big Sandy Low,5
Upper Virgin,3
Bill Williams,5
Grand Wash,3
Red Lake,5
Tyson Wash,5
Bouse Wash,5
Sacramento Wash,5
Lower Virgin,3
Lower Gila,4
Detrital Wash,5
Meadow Valley Wash,3
Havasu-Mohave Lakes,5
Lake Mead,5
Muddy Three,3
Imperial Reservoir,5
Piute Wash,5
White Two,3
Las Vegas Wash,5
