Blue,2
Tomichi,2
Eagle,2
East-Taylor,2
Colorado Headwaters,2
Piedra,2
Roaring Fork,2
Upper Yampa,2
North Fork Gunnison,2
Blanco Canyon,3
Upper Gunnison,2
Animas,2
Uncompahgre,2
Upper San Juan,2
Muddy Four,2
Upper White,2
Piceance-Yellow,2
Little Snake,2
Upper Gila,3
San Miguel,2
Lower Gunnison,2
Mancos,3
Vermilion,2
Chaco,3
Lower Yampa,2
Animas Valley,1
Colorado Headwaters-Plateau,2
McElmo,4
Middle San Juan,3
Upper Dolores,4
Upper Puerco,3
Lower Dolores,2
Upper Gila-Mangas,3
San Francisco,3
Carrizo Wash,3
Bitter,2
Montezuma,4
Little Colorado Headwaters,3
Lower White,2
Zuni,3
Westwater Canyon,2
San Simon,1
Big Sandy High,2
Upper Colorado-Kane Springs,4
Willow,2
Lower San Juan-Four Corners,4
Lower Green-Diamond,2
New Fork,2
Lower Puerco,3
White One,3
Black,3
Leroux Wash,3
Upper Little Colorado,3
Silver,3
Upper Green-Flaming Gorge Reservoir,2
Upper Green-Slate,2
Chinle,3
Upper San Pedro,1
Upper Gila-San Carlos Reservoir,1
Cottonwood Wash,3
Lower Green,4
Carrizo,3
Lower Green-Desolation Canyon,2
Upper Green,2
Dirty Devil,4
San Carlos,1
Jadito Wash,3
Blacks Fork,2
Lower San Juan,4
Lower San Pedro,1
Corn-Oraibi,3
Muddy One,2
Rillito,1
Chevelon Canyon,3
Polacca Wash,3
Upper Lake Powell,4
Upper Salt,1
Duchesne,2
Dinnebito Wash,3
Upper Santa Cruz,1
Strawberry,2
Middle Little Colorado,3
Price,2
Tonto,1
San Rafael,4
Moenkopi Wash,3
Brawley Wash,1
Muddy Two,4
Canyon Diablo,3
Escalante,4
Fremont,4
Aguirre Valley,1
Lower Verde,1
Lower Little Colorado,3
Lower Lake Powell,4
Lower Colorado-Marble Canyon,4
Lower Salt,1
Middle Gila,1
Paria,4
Lower Santa Cruz,1
Santa Rosa Wash,1
Upper Verde,1
Aqua Fria,1
Lower Gila-Painted Rock Reservoir,1
Havasu Canyon,1
Kanab,4
Hassayampa,1
Big Chino-Williamson Valley,1
Tenmile Wash,1
Santa Maria,1
Burro,1
Fort Pearce Wash,4
Centennial Wash,1
San Cristobal Wash,1
Grand Canyon,4
Big Sandy Low,1
Upper Virgin,4
Bill Williams,1
Grand Wash,4
Red Lake,1
Tyson Wash,1
Bouse Wash,1
Sacramento Wash,1
Lower Virgin,4
Lower Gila,1
Detrital Wash,1
Meadow Valley Wash,4
Havasu-Mohave Lakes,1
Lake Mead,1
Muddy Three,4
Imperial Reservoir,1
Piute Wash,1
White Two,4
Las Vegas Wash,1
