Blue,3
Tomichi,3
Eagle,3
East-Taylor,3
Colorado Headwaters,3
Piedra,3
Roaring Fork,3
Upper Yampa,3
North Fork Gunnison,3
Blanco Canyon,1
Upper Gunnison,3
Animas,3
Uncompahgre,3
Upper San Juan,4
Muddy Four,4
Upper White,3
Piceance-Yellow,4
Little Snake,3
Upper Gila,1
San Miguel,3
Lower Gunnison,3
Mancos,4
Vermilion,4
Chaco,1
Lower Yampa,4
Animas Valley,1
Colorado Headwaters-Plateau,3
McElmo,4
Middle San Juan,1
Upper Dolores,3
Upper Puerco,1
Lower Dolores,4
Upper Gila-Mangas,1
San Francisco,1
Carrizo Wash,1
Bitter,4
Montezuma,4
Little Colorado Headwaters,1
Lower White,4
Zuni,1
Westwater Canyon,4
San Simon,1
Big Sandy High,4
Upper Colorado-Kane Springs,4
Willow,4
Lower San Juan-Four Corners,1
Lower Green-Diamond,4
New Fork,3
Lower Puerco,1
White One,1
Black,1
Leroux Wash,1
Upper Little Colorado,1
Silver,1
Upper Green-Flaming Gorge Reservoir,3
Upper Green-Slate,4
Chinle,1
Upper San Pedro,1
Upper Gila-San Carlos Reservoir,1
Cottonwood Wash,1
Lower Green,4
Carrizo,1
Lower Green-Desolation Canyon,4
Upper Green,3
Dirty Devil,1
San Carlos,1
Jadito Wash,1
Blacks Fork,3
Lower San Juan,1
Lower San Pedro,1
Corn-Oraibi,1
Muddy One,3
Rillito,1
Chevelon Canyon,1
Polacca Wash,1
Upper Lake Powell,1
Upper Salt,1
Duchesne,3
Dinnebito Wash,1
Upper Santa Cruz,1
Strawberry,3
Middle Little Colorado,1
Price,3
Tonto,2
San Rafael,4
Moenkopi Wash,1
Brawley Wash,1
Muddy Two,4
Canyon Diablo,1
Escalante,1
Fremont,4
Aguirre Valley,1
Lower Verde,2
Lower Little Colorado,1
Lower Lake Powell,2
Lower Colorado-Marble Canyon,1
Lower Salt,2
Middle Gila,2
Paria,1
Lower Santa Cruz,2
Santa Rosa Wash,2
Upper Verde,1
Aqua Fria,2
Lower Gila-Painted Rock Reservoir,2
Havasu Canyon,1
Kanab,4
Hassayampa,2
Big Chino-Williamson Valley,1
Tenmile Wash,2
Santa Maria,2
Burro,2
Fort Pearce Wash,2
Centennial Wash,2
San Cristobal Wash,2
Grand Canyon,2
Big Sandy Low,2
Upper Virgin,4
Bill Williams,2
Grand Wash,2
Red Lake,2
Tyson Wash,2
Bouse Wash,2
Sacramento Wash,2
Lower Virgin,2
Lower Gila,2
Detrital Wash,2
Meadow Valley Wash,4
Havasu-Mohave Lakes,2
Lake Mead,2
Muddy Three,2
Imperial Reservoir,2
Piute Wash,2
White Two,4
Las Vegas Wash,2
