Name,S1,S2,S3,S4,S5,S6
"COLUMN:  78  - Popn count (2015) (per 100,000)",1.0767051194633231e-5,4.558101208001024e-5,1.977752951828967e-9,1.5631442896536878e-18,1.4003854669510634e-18,3.342981884450521e-5
COLUMN: 21 | CATEGORY: '2016 ELECTION' | VARIABLE: '' | UNITS: '(%)'' | COVERAGE: '100.0%',0.003011639086403066,1.0820637539540145e-18,0.0001618936984092981,0.00010674721885763389,0.00046060886797829004,0.0005636815141275329
COLUMN: 998 | CATEGORY: 'COVID-19 (05-07-2020)' | VARIABLE: 'Case rate (per million)' | UNITS: 'Rate'' | COVERAGE: '100.0%',1.4061667724894623e-7,0.03448044106005914,0.015314604818856771,0.07820394779707064,1.4003854669510634e-18,1.253574539958286e-18
COLUMN: 999 | CATEGORY: 'COVID-19 (05-07-2020)' | VARIABLE: 'Death rate (per million)' | UNITS: 'Rate'' | COVERAGE: '100.0%',8.95440899921205e-19,0.11551322668952174,0.10525089712243314,1.5631442896536878e-18,1.4003854669510634e-18,1.253574539958286e-18
COLUMN: 1000 | CATEGORY: 'COVID-19 (05-07-2020)' | VARIABLE: 'Worst week - cases (weekly cases per million)' | UNITS: 'Rate'' | COVERAGE: '100.0%',8.95440899921205e-19,0.007470201548451507,0.005716375702734446,0.042089336154510285,0.0002607939192422118,1.253574539958286e-18
COLUMN: 1001 | CATEGORY: 'COVID-19 (05-07-2020)' | VARIABLE: 'Worst week - deaths (weekly deaths per million)' | UNITS: 'Rate'' | COVERAGE: '78.5%',8.95440899921205e-19,1.0820637539540145e-18,0.49054393828755005,1.5631442896536878e-18,1.4003854669510634e-18,1.253574539958286e-18
COLUMN: 1002 | CATEGORY: 'COVID-19 (06-17-2020)' | VARIABLE: 'Case rate (per million)' | UNITS: 'Rate'' | COVERAGE: '100.0%',8.95440899921205e-19,0.04913910816581538,0.003057451490400049,0.1929670694806885,1.4003854669510634e-18,0.010102824923943588
COLUMN: 1003 | CATEGORY: 'COVID-19 (06-17-2020)' | VARIABLE: 'Death rate (per million)' | UNITS: 'Rate'' | COVERAGE: '100.0%',8.95440899921205e-19,0.2052043017802441,0.06841793452704667,1.5631442896536878e-18,1.4003854669510634e-18,1.253574539958286e-18
COLUMN: 1004 | CATEGORY: 'COVID-19 (06-17-2020)' | VARIABLE: 'Worst week - cases (weekly cases per million)' | UNITS: 'Rate'' | COVERAGE: '95.7%',8.95440899921205e-19,0.00542176440711565,1.1659807493438035e-10,0.08216340683110365,0.005807434383388003,0.000649812668378938
COLUMN: 1005 | CATEGORY: 'COVID-19 (06-17-2020)' | VARIABLE: 'Worst week - deaths (weekly deaths per million)' | UNITS: 'Rate'' | COVERAGE: '59.9%',0.008065639038876547,0.03768683038898718,0.05561493339261551,0.00626298820871634,0.1801999781320703,1.253574539958286e-18
COLUMN: 1006 | CATEGORY: 'COVID-19 (07-27-2020)' | VARIABLE: 'Case rate (per million)' | UNITS: 'Rate'' | COVERAGE: '100.0%',0.010829554044884676,0.0439666259555498,0.001173166241185672,0.2059835231170669,1.4003854669510634e-18,0.1448805509183786
COLUMN: 1007 | CATEGORY: 'COVID-19 (07-27-2020)' | VARIABLE: 'Death rate (per million)' | UNITS: 'Rate'' | COVERAGE: '100.0%',8.95440899921205e-19,0.19079994373587816,0.03329704833674248,1.5631442896536878e-18,0.07519593405912453,0.028512304731150028
COLUMN: 1008 | CATEGORY: 'COVID-19 (07-27-2020)' | VARIABLE: 'Worst week - cases (weekly cases per million)' | UNITS: 'Rate'' | COVERAGE: '98.8%',0.0030123121251183003,0.0005890480558602912,0.0017228330870715798,0.0732547091882707,0.0078091204713916645,0.03726422334438212
COLUMN: 1009 | CATEGORY: 'COVID-19 (07-27-2020)' | VARIABLE: 'Worst week - deaths (weekly deaths per million)' | UNITS: 'Rate'' | COVERAGE: '70.5%',0.008342191085407489,0.03594469271435359,0.05767390459977511,0.00810035939519661,0.23549539648153664,0.008326042791490927
COLUMN: 1010 | CATEGORY: 'COVID-19 (08-31-2020)' | VARIABLE: 'Case rate (per million)' | UNITS: 'Rate'' | COVERAGE: '100.0%',0.040933108284802136,0.040536680386355425,2.8509670619271588e-18,0.20205418890168694,3.1368531029631157e-16,0.2644145442372453
COLUMN: 1011 | CATEGORY: 'COVID-19 (08-31-2020)' | VARIABLE: 'Death rate (per million)' | UNITS: 'Rate'' | COVERAGE: '100.0%',8.95440899921205e-19,0.144265389984442,5.557380285199363e-6,1.5631442896536878e-18,0.16783932316422928,0.1063847435928634
COLUMN: 1012 | CATEGORY: 'COVID-19 (08-31-2020)' | VARIABLE: 'Worst week - cases (weekly cases per million)' | UNITS: 'Rate'' | COVERAGE: '99.5%',0.00854948052510404,1.0820637539540145e-18,2.8509670619271588e-18,0.0659140249059127,0.0072786476347275735,0.05696719867379739
COLUMN: 1013 | CATEGORY: 'COVID-19 (08-31-2020)' | VARIABLE: 'Worst week - deaths (weekly deaths per million)' | UNITS: 'Rate'' | COVERAGE: '79.3%',0.007685283588950116,0.0023341103734701887,0.03591745036463001,1.5631442896536878e-18,0.2159513107657893,0.03381855386581274
COLUMN: 197 | CATEGORY: 'ATF' | VARIABLE: 'Gun shops' | UNITS: '(count)'' | COVERAGE: '97.9%',0.00021973867924944692,1.0820637539540145e-18,2.8509670619271588e-18,1.5631442896536878e-18,3.7231507370888246e-5,3.071768475376137e-6
COLUMN: 827 | CATEGORY: 'US Polciy Database' | VARIABLE: 'RNTGP Renter grace period or use of security deposit to pay rent renter_grace start date' | UNITS: 'Date'' | COVERAGE: '0.9%',8.95440899921205e-19,1.0820637539540145e-18,2.8509670619271588e-18,1.5631442896536878e-18,1.4003854669510634e-18,1.253574539958286e-18
COLUMN: 198 | CATEGORY: 'ATF' | VARIABLE: 'All fire busin-esses' | UNITS: '(count)'' | COVERAGE: '98.2%',0.0002546771769712316,1.0820637539540145e-18,2.8509670619271588e-18,1.5631442896536878e-18,4.318086309334987e-5,4.762570256527228e-6
COLUMN: 336 | CATEGORY: 'County Health Rankings & Roadmaps (http://www.countyhealthrankings.org/explore-health-rankings)' | VARIABLE: 'Demographics' | UNITS: '% Non-Hispanic White'' | COVERAGE: '100.0%',0.0037477630807485245,0.00012029998045676036,0.00023543684529580294,5.893196941299201e-5,0.00026889963029507494,0.00022016748913035038
"COLUMN: 535 | CATEGORY: 'IHME Cancer Mortality' | VARIABLE: 'Mortality Rate, 2014* Lip & oral cavity cancer' | UNITS: 'Rate'' | COVERAGE: '8.3%'",0.0012277223249206213,0.00011975885129051272,0.0017404878869035957,7.109501773990092e-5,0.00036445157531908183,0.0008186935706505354
COLUMN: 372 | CATEGORY: 'Yale Climate Opinion' | VARIABLE: 'personalOppose' | UNITS: '%'' | COVERAGE: '100.0%',0.003375504127844057,5.7875022450817624e-5,0.00028498666566811393,6.63568030794166e-5,0.00024672444278593425,0.0003156429060211714
"COLUMN: 553 | CATEGORY: 'IHME Cancer Mortality' | VARIABLE: 'Mortality Rate, 2014* Larynx cancer' | UNITS: 'Rate'' | COVERAGE: '8.3%'",0.0009175095057550866,0.00016575633251978103,0.002894477992766698,6.171758676062439e-5,0.00028453715354506774,0.0007426193067166572
"COLUMN: 538 | CATEGORY: 'IHME Cancer Mortality' | VARIABLE: '% Change in Mortality Rate, 1980-2014 Nasopharynx cancer' | UNITS: 'Rate'' | COVERAGE: '8.3%'",0.0022181401284415195,0.00032979461308715175,0.0006582418705496505,5.5158895953403885e-5,8.420679251523749e-5,0.0010341169382915912
"COLUMN: 508 | CATEGORY: 'IHME Diabetes Prevalence' | VARIABLE: 'Prevalence, 2012, Males Diagnosed' | UNITS: 'Rate'' | COVERAGE: '100.0%'",0.0012302682562005064,0.00018136000184696056,2.8509670619271588e-18,8.603128526460349e-5,0.00017694380576461653,0.0009421681418536089
"COLUMN: 520 | CATEGORY: 'IHME Diabetes Prevalence' | VARIABLE: 'Prevalence, 2012, Males Total' | UNITS: 'Rate'' | COVERAGE: '100.0%'",0.0011273241353964084,0.0001395761117383903,1.6069256596636494e-9,9.240538990350706e-5,0.0002244935961618392,0.0008813144728437322
COLUMN: 324 | CATEGORY: 'County Health Rankings & Roadmaps (http://www.countyhealthrankings.org/explore-health-rankings)' | VARIABLE: 'Children eligible for free or reduced price lunch' | UNITS: '% Free or Reduced Lunch'' | COVERAGE: '99.4%',0.0019717182542324987,0.00020643868323434776,1.1823221916105333e-5,0.00015186834687534186,0.00032513156524906515,0.0011329055730364818
"COLUMN: 518 | CATEGORY: 'IHME Diabetes Prevalence' | VARIABLE: 'Prevalence, 2012, Both Sexes Total' | UNITS: 'Rate'' | COVERAGE: '100.0%'",0.0010417514816148693,0.00014186006266726393,2.8509670619271588e-18,7.356965495944311e-5,0.00022299014790282584,0.0008980389693407486
"COLUMN: 506 | CATEGORY: 'IHME Diabetes Prevalence' | VARIABLE: 'Prevalence, 2012, Both Sexes Diagnosed' | UNITS: 'Rate'' | COVERAGE: '100.0%'",0.0010571373217647417,0.00014792838869452036,2.8509670619271588e-18,6.949960876635008e-5,0.00020589445636150116,0.0009087440622519219
COLUMN: 794 | CATEGORY: 'Incarceration Trends' | VARIABLE: 'latinx_jail_pop_rate' | UNITS: 'Total Population'' | COVERAGE: '94.4%',6.655537567495846e-6,1.0820637539540145e-18,2.8509670619271588e-18,1.5631442896536878e-18,2.6643826271364037e-6,1.358816044340369e-9
COLUMN: 689 | CATEGORY: 'CDC Social Vulnerabilty  Index' | VARIABLE: 'EPL_MINRTY' | UNITS: 'Rate'' | COVERAGE: '100.0%',0.0013726052857104946,0.000371497601078782,0.0003100174958401981,0.0003061529258014678,5.350592936752514e-14,0.0017001951390573464
COLUMN: 663 | CATEGORY: 'CDC Social Vulnerabilty  Index' | VARIABLE: 'EP_MINRTY' | UNITS: 'Rate'' | COVERAGE: '100.0%',0.000499082765422235,0.00018828164006571478,0.00012651120390001563,0.00015064582668405596,3.9106895762634526e-5,0.0010484541153313112
COLUMN: 112 | CATEGORY: 'ESRI COUNTIES DATA (2015)' | VARIABLE: 'Household (married w/o children)' | UNITS: '(count)'' | COVERAGE: '100.0%',0.002466708815733349,4.2502240081948944e-5,0.00019910890171519747,1.3579592946250073e-5,0.0003974338480681982,0.0002478911500007072
COLUMN: 797 | CATEGORY: 'Incarceration Trends' | VARIABLE: 'total_jail_adm_rate' | UNITS: 'Total Population'' | COVERAGE: '93.5%',6.182125724206898e-6,1.0820637539540145e-18,2.8509670619271588e-18,6.690868126127074e-8,3.2832082598078502e-6,4.597499116056526e-9
COLUMN: 786 | CATEGORY: 'Incarceration Trends' | VARIABLE: 'regional_jail_flag' | UNITS: 'Total Population'' | COVERAGE: '97.6%',1.204392729554905e-5,1.0820637539540145e-18,2.8509670619271588e-18,1.5631442896536878e-18,2.9115438304109198e-6,1.253574539958286e-18
"COLUMN: 519 | CATEGORY: 'IHME Diabetes Prevalence' | VARIABLE: 'Prevalence, 2012, Females Total' | UNITS: 'Rate'' | COVERAGE: '100.0%'",0.0009419646741663937,0.00013720844079490868,2.8509670619271588e-18,5.647192693963099e-5,0.0002061658593315781,0.0008481274493620164
"COLUMN: 507 | CATEGORY: 'IHME Diabetes Prevalence' | VARIABLE: 'Prevalence, 2012, Females Diagnosed' | UNITS: 'Rate'' | COVERAGE: '100.0%'",0.00104385028248395,0.00013389341348666152,2.8509670619271588e-18,6.235764439215308e-5,0.00023392495593741567,0.0008895529611515888
COLUMN: 798 | CATEGORY: 'Incarceration Trends' | VARIABLE: 'total_jail_pretrial_rate' | UNITS: 'Total Population'' | COVERAGE: '94.4%',4.086034193409057e-6,1.0820637539540145e-18,2.8509670619271588e-18,1.5631442896536878e-18,2.8727343931108446e-6,6.407328728548198e-9
COLUMN: 796 | CATEGORY: 'Incarceration Trends' | VARIABLE: 'white_jail_pop_rate' | UNITS: 'Total Population'' | COVERAGE: '94.4%',1.075051819364202e-5,1.0820637539540145e-18,2.8509670619271588e-18,2.972633891937227e-6,1.2091651395504322e-5,3.7087820614945744e-8
COLUMN: 331 | CATEGORY: 'County Health Rankings & Roadmaps (http://www.countyhealthrankings.org/explore-health-rankings)' | VARIABLE: 'Demographics' | UNITS: '% African American'' | COVERAGE: '100.0%',5.631613137265501e-5,0.00023928531999236984,2.8509670619271588e-18,5.091531417940222e-5,1.4003854669510634e-18,0.0006455153103842299
COLUMN: 83 | CATEGORY: 'ESRI COUNTIES DATA (2015)' | VARIABLE: 'Popn: Black' | UNITS: '(count)'' | COVERAGE: '100.0%',4.683281599750979e-5,0.00023694856317321624,2.8509670619271588e-18,4.292176675433038e-5,1.4003854669510634e-18,0.0006314902263141415
