Blue,4
Tomichi,4
Eagle,4
East-Taylor,4
Colorado Headwaters,4
Piedra,3
Roaring Fork,4
Upper Yampa,4
North Fork Gunnison,3
Blanco Canyon,1
Upper Gunnison,4
Animas,3
Uncompahgre,3
Upper San Juan,3
Muddy Four,3
Upper White,4
Piceance-Yellow,1
Little Snake,3
Upper Gila,2
San Miguel,3
Lower Gunnison,3
Mancos,1
Vermilion,1
Chaco,1
Lower Yampa,1
Animas Valley,2
Colorado Headwaters-Plateau,3
McElmo,2
Middle San Juan,1
Upper Dolores,3
Upper Puerco,1
Lower Dolores,3
Upper Gila-Mangas,2
San Francisco,2
Carrizo Wash,1
Bitter,1
Montezuma,1
Little Colorado Headwaters,1
Lower White,1
Zuni,1
Westwater Canyon,1
San Simon,2
Big Sandy High,3
Upper Colorado-Kane Springs,1
Willow,1
Lower San Juan-Four Corners,1
Lower Green-Diamond,3
New Fork,3
Lower Puerco,1
White One,2
Black,2
Leroux Wash,1
Upper Little Colorado,1
Silver,1
Upper Green-Flaming Gorge Reservoir,3
Upper Green-Slate,1
Chinle,1
Upper San Pedro,2
Upper Gila-San Carlos Reservoir,2
Cottonwood Wash,1
Lower Green,1
Carrizo,2
Lower Green-Desolation Canyon,1
Upper Green,3
Dirty Devil,1
San Carlos,2
Jadito Wash,1
Blacks Fork,3
Lower San Juan,2
Lower San Pedro,2
Corn-Oraibi,1
Muddy One,3
Rillito,2
Chevelon Canyon,1
Polacca Wash,1
Upper Lake Powell,1
Upper Salt,2
Duchesne,3
Dinnebito Wash,1
Upper Santa Cruz,2
Strawberry,3
Middle Little Colorado,1
Price,1
Tonto,2
San Rafael,3
Moenkopi Wash,1
Brawley Wash,2
Muddy Two,3
Canyon Diablo,1
Escalante,1
Fremont,3
Aguirre Valley,2
Lower Verde,2
Lower Little Colorado,1
Lower Lake Powell,2
Lower Colorado-Marble Canyon,1
Lower Salt,2
Middle Gila,2
Paria,1
Lower Santa Cruz,2
Santa Rosa Wash,2
Upper Verde,2
Aqua Fria,2
Lower Gila-Painted Rock Reservoir,2
Havasu Canyon,1
Kanab,1
Hassayampa,2
Big Chino-Williamson Valley,2
Tenmile Wash,2
Santa Maria,2
Burro,2
Fort Pearce Wash,1
Centennial Wash,2
San Cristobal Wash,2
Grand Canyon,1
Big Sandy Low,2
Upper Virgin,1
Bill Williams,2
Grand Wash,1
Red Lake,2
Tyson Wash,2
Bouse Wash,2
Sacramento Wash,2
Lower Virgin,1
Lower Gila,2
Detrital Wash,2
Meadow Valley Wash,1
Havasu-Mohave Lakes,2
Lake Mead,2
Muddy Three,1
Imperial Reservoir,2
Piute Wash,2
White Two,1
Las Vegas Wash,1
