Blue,5
Tomichi,5
Eagle,5
East-Taylor,5
Colorado Headwaters,5
Piedra,4
Roaring Fork,6
Upper Yampa,5
North Fork Gunnison,5
Blanco Canyon,3
Upper Gunnison,5
Animas,5
Uncompahgre,5
Upper San Juan,4
Muddy Four,4
Upper White,5
Piceance-Yellow,4
Little Snake,4
Upper Gila,1
San Miguel,5
Lower Gunnison,4
Mancos,4
Vermilion,4
Chaco,3
Lower Yampa,1
Animas Valley,3
Colorado Headwaters-Plateau,4
McElmo,3
Middle San Juan,3
Upper Dolores,4
Upper Puerco,1
Lower Dolores,4
Upper Gila-Mangas,3
San Francisco,1
Carrizo Wash,3
Bitter,1
Montezuma,3
Little Colorado Headwaters,1
Lower White,4
Zuni,1
Westwater Canyon,1
San Simon,3
Big Sandy High,6
Upper Colorado-Kane Springs,1
Willow,4
Lower San Juan-Four Corners,3
Lower Green-Diamond,4
New Fork,6
Lower Puerco,3
White One,2
Black,2
Leroux Wash,1
Upper Little Colorado,3
Silver,1
Upper Green-Flaming Gorge Reservoir,4
Upper Green-Slate,1
Chinle,3
Upper San Pedro,3
Upper Gila-San Carlos Reservoir,3
Cottonwood Wash,1
Lower Green,3
Carrizo,2
Lower Green-Desolation Canyon,4
Upper Green,6
Dirty Devil,3
San Carlos,2
Jadito Wash,1
Blacks Fork,6
Lower San Juan,3
Lower San Pedro,3
Corn-Oraibi,1
Muddy One,4
Rillito,3
Chevelon Canyon,1
Polacca Wash,1
Upper Lake Powell,3
Upper Salt,2
Duchesne,4
Dinnebito Wash,1
Upper Santa Cruz,3
Strawberry,4
Middle Little Colorado,1
Price,4
Tonto,2
San Rafael,4
Moenkopi Wash,1
Brawley Wash,3
Muddy Two,4
Canyon Diablo,1
Escalante,1
Fremont,4
Aguirre Valley,3
Lower Verde,2
Lower Little Colorado,1
Lower Lake Powell,3
Lower Colorado-Marble Canyon,1
Lower Salt,2
Middle Gila,2
Paria,3
Lower Santa Cruz,2
Santa Rosa Wash,2
Upper Verde,2
Aqua Fria,2
Lower Gila-Painted Rock Reservoir,2
Havasu Canyon,1
Kanab,1
Hassayampa,2
Big Chino-Williamson Valley,2
Tenmile Wash,2
Santa Maria,2
Burro,2
Fort Pearce Wash,1
Centennial Wash,2
San Cristobal Wash,2
Grand Canyon,1
Big Sandy Low,2
Upper Virgin,1
Bill Williams,2
Grand Wash,1
Red Lake,3
Tyson Wash,2
Bouse Wash,2
Sacramento Wash,2
Lower Virgin,1
Lower Gila,2
Detrital Wash,2
Meadow Valley Wash,1
Havasu-Mohave Lakes,2
Lake Mead,2
Muddy Three,1
Imperial Reservoir,2
Piute Wash,2
White Two,1
Las Vegas Wash,1
