Blue,3
Tomichi,3
Eagle,3
East-Taylor,3
Colorado Headwaters,3
Piedra,2
Roaring Fork,3
Upper Yampa,3
North Fork Gunnison,3
Blanco Canyon,2
Upper Gunnison,3
Animas,2
Uncompahgre,3
Upper San Juan,2
Muddy Four,3
Upper White,3
Piceance-Yellow,3
Little Snake,3
Upper Gila,1
San Miguel,2
Lower Gunnison,2
Mancos,2
Vermilion,3
Chaco,2
Lower Yampa,3
Animas Valley,1
Colorado Headwaters-Plateau,3
McElmo,2
Middle San Juan,2
Upper Dolores,2
Upper Puerco,2
Lower Dolores,2
Upper Gila-Mangas,1
San Francisco,1
Carrizo Wash,1
Bitter,3
Montezuma,2
Little Colorado Headwaters,1
Lower White,2
Zuni,1
Westwater Canyon,2
San Simon,1
Big Sandy High,3
Upper Colorado-Kane Springs,2
Willow,3
Lower San Juan-Four Corners,2
Lower Green-Diamond,3
New Fork,3
Lower Puerco,1
White One,1
Black,1
Leroux Wash,2
Upper Little Colorado,1
Silver,1
Upper Green-Flaming Gorge Reservoir,3
Upper Green-Slate,3
Chinle,2
Upper San Pedro,1
Upper Gila-San Carlos Reservoir,1
Cottonwood Wash,2
Lower Green,2
Carrizo,1
Lower Green-Desolation Canyon,2
Upper Green,3
Dirty Devil,2
San Carlos,1
Jadito Wash,2
Blacks Fork,3
Lower San Juan,2
Lower San Pedro,1
Corn-Oraibi,2
Muddy One,3
Rillito,1
Chevelon Canyon,1
Polacca Wash,2
Upper Lake Powell,2
Upper Salt,1
Duchesne,3
Dinnebito Wash,2
Upper Santa Cruz,1
Strawberry,3
Middle Little Colorado,1
Price,2
Tonto,1
San Rafael,2
Moenkopi Wash,2
Brawley Wash,1
Muddy Two,2
Canyon Diablo,4
Escalante,2
Fremont,2
Aguirre Valley,1
Lower Verde,1
Lower Little Colorado,2
Lower Lake Powell,2
Lower Colorado-Marble Canyon,4
Lower Salt,1
Middle Gila,1
Paria,2
Lower Santa Cruz,1
Santa Rosa Wash,1
Upper Verde,4
Aqua Fria,1
Lower Gila-Painted Rock Reservoir,1
Havasu Canyon,4
Kanab,4
Hassayampa,1
Big Chino-Williamson Valley,4
Tenmile Wash,1
Santa Maria,4
Burro,4
Fort Pearce Wash,4
Centennial Wash,1
San Cristobal Wash,1
Grand Canyon,4
Big Sandy Low,4
Upper Virgin,4
Bill Williams,4
Grand Wash,4
Red Lake,4
Tyson Wash,1
Bouse Wash,1
Sacramento Wash,4
Lower Virgin,4
Lower Gila,1
Detrital Wash,4
Meadow Valley Wash,4
Havasu-Mohave Lakes,4
Lake Mead,4
Muddy Three,4
Imperial Reservoir,1
Piute Wash,4
White Two,4
Las Vegas Wash,4
