Blue,5
Tomichi,5
Eagle,5
East-Taylor,5
Colorado Headwaters,5
Piedra,5
Roaring Fork,5
Upper Yampa,5
North Fork Gunnison,5
Blanco Canyon,3
Upper Gunnison,5
Animas,5
Uncompahgre,5
Upper San Juan,5
Muddy Four,4
Upper White,5
Piceance-Yellow,4
Little Snake,4
Upper Gila,1
San Miguel,5
Lower Gunnison,5
Mancos,3
Vermilion,4
Chaco,3
Lower Yampa,4
Animas Valley,1
Colorado Headwaters-Plateau,5
McElmo,3
Middle San Juan,3
Upper Dolores,3
Upper Puerco,3
Lower Dolores,3
Upper Gila-Mangas,1
San Francisco,1
Carrizo Wash,1
Bitter,4
Montezuma,3
Little Colorado Headwaters,1
Lower White,4
Zuni,1
Westwater Canyon,3
San Simon,1
Big Sandy High,4
Upper Colorado-Kane Springs,3
Willow,4
Lower San Juan-Four Corners,3
Lower Green-Diamond,4
New Fork,4
Lower Puerco,1
White One,1
Black,1
Leroux Wash,3
Upper Little Colorado,1
Silver,1
Upper Green-Flaming Gorge Reservoir,4
Upper Green-Slate,4
Chinle,3
Upper San Pedro,1
Upper Gila-San Carlos Reservoir,1
Cottonwood Wash,3
Lower Green,3
Carrizo,1
Lower Green-Desolation Canyon,4
Upper Green,4
Dirty Devil,3
San Carlos,1
Jadito Wash,3
Blacks Fork,4
Lower San Juan,3
Lower San Pedro,1
Corn-Oraibi,3
Muddy One,4
Rillito,1
Chevelon Canyon,1
Polacca Wash,3
Upper Lake Powell,3
Upper Salt,1
Duchesne,4
Dinnebito Wash,3
Upper Santa Cruz,1
Strawberry,4
Middle Little Colorado,1
Price,4
Tonto,1
San Rafael,4
Moenkopi Wash,3
Brawley Wash,1
Muddy Two,3
Canyon Diablo,2
Escalante,3
Fremont,3
Aguirre Valley,1
Lower Verde,2
Lower Little Colorado,3
Lower Lake Powell,3
Lower Colorado-Marble Canyon,2
Lower Salt,1
Middle Gila,1
Paria,2
Lower Santa Cruz,1
Santa Rosa Wash,1
Upper Verde,2
Aqua Fria,2
Lower Gila-Painted Rock Reservoir,1
Havasu Canyon,2
Kanab,2
Hassayampa,2
Big Chino-Williamson Valley,2
Tenmile Wash,1
Santa Maria,2
Burro,2
Fort Pearce Wash,2
Centennial Wash,2
San Cristobal Wash,1
Grand Canyon,2
Big Sandy Low,2
Upper Virgin,2
Bill Williams,2
Grand Wash,2
Red Lake,2
Tyson Wash,2
Bouse Wash,2
Sacramento Wash,2
Lower Virgin,2
Lower Gila,1
Detrital Wash,2
Meadow Valley Wash,2
Havasu-Mohave Lakes,2
Lake Mead,2
Muddy Three,2
Imperial Reservoir,2
Piute Wash,2
White Two,4
Las Vegas Wash,2
