Blue,3
Tomichi,3
Eagle,3
East-Taylor,3
Colorado Headwaters,3
Piedra,3
Roaring Fork,3
Upper Yampa,3
North Fork Gunnison,3
Blanco Canyon,2
Upper Gunnison,3
Animas,3
Uncompahgre,3
Upper San Juan,3
Muddy Four,3
Upper White,3
Piceance-Yellow,3
Little Snake,3
Upper Gila,2
San Miguel,3
Lower Gunnison,3
Mancos,4
Vermilion,3
Chaco,2
Lower Yampa,3
Animas Valley,2
Colorado Headwaters-Plateau,3
McElmo,4
Middle San Juan,2
Upper Dolores,4
Upper Puerco,2
Lower Dolores,4
Upper Gila-Mangas,2
San Francisco,2
Carrizo Wash,2
Bitter,3
Montezuma,4
Little Colorado Headwaters,2
Lower White,3
Zuni,2
Westwater Canyon,4
San Simon,2
Big Sandy High,3
Upper Colorado-Kane Springs,4
Willow,4
Lower San Juan-Four Corners,4
Lower Green-Diamond,3
New Fork,3
Lower Puerco,2
White One,2
Black,2
Leroux Wash,2
Upper Little Colorado,2
Silver,2
Upper Green-Flaming Gorge Reservoir,3
Upper Green-Slate,3
Chinle,2
Upper San Pedro,2
Upper Gila-San Carlos Reservoir,2
Cottonwood Wash,2
Lower Green,4
Carrizo,1
Lower Green-Desolation Canyon,4
Upper Green,3
Dirty Devil,4
San Carlos,2
Jadito Wash,2
Blacks Fork,3
Lower San Juan,4
Lower San Pedro,2
Corn-Oraibi,4
Muddy One,3
Rillito,2
Chevelon Canyon,2
Polacca Wash,4
Upper Lake Powell,4
Upper Salt,1
Duchesne,3
Dinnebito Wash,4
Upper Santa Cruz,2
Strawberry,4
Middle Little Colorado,2
Price,4
Tonto,1
San Rafael,4
Moenkopi Wash,4
Brawley Wash,2
Muddy Two,4
Canyon Diablo,1
Escalante,4
Fremont,4
Aguirre Valley,2
Lower Verde,1
Lower Little Colorado,1
Lower Lake Powell,4
Lower Colorado-Marble Canyon,1
Lower Salt,1
Middle Gila,2
Paria,4
Lower Santa Cruz,2
Santa Rosa Wash,2
Upper Verde,1
Aqua Fria,1
Lower Gila-Painted Rock Reservoir,1
Havasu Canyon,1
Kanab,1
Hassayampa,1
Big Chino-Williamson Valley,1
Tenmile Wash,2
Santa Maria,1
Burro,1
Fort Pearce Wash,1
Centennial Wash,1
San Cristobal Wash,2
Grand Canyon,1
Big Sandy Low,1
Upper Virgin,1
Bill Williams,1
Grand Wash,1
Red Lake,1
Tyson Wash,1
Bouse Wash,1
Sacramento Wash,1
Lower Virgin,1
Lower Gila,1
Detrital Wash,1
Meadow Valley Wash,4
Havasu-Mohave Lakes,1
Lake Mead,1
Muddy Three,1
Imperial Reservoir,1
Piute Wash,1
White Two,4
Las Vegas Wash,1
