Blue,4
Tomichi,5
Eagle,4
East-Taylor,5
Colorado Headwaters,4
Piedra,5
Roaring Fork,5
Upper Yampa,4
North Fork Gunnison,5
Blanco Canyon,5
Upper Gunnison,5
Animas,5
Uncompahgre,5
Upper San Juan,5
Muddy Four,4
Upper White,4
Piceance-Yellow,4
Little Snake,4
Upper Gila,6
San Miguel,5
Lower Gunnison,5
Mancos,5
Vermilion,4
Chaco,6
Lower Yampa,4
Animas Valley,6
Colorado Headwaters-Plateau,5
McElmo,5
Middle San Juan,5
Upper Dolores,5
Upper Puerco,6
Lower Dolores,3
Upper Gila-Mangas,6
San Francisco,6
Carrizo Wash,6
Bitter,4
Montezuma,3
Little Colorado Headwaters,6
Lower White,4
Zuni,6
Westwater Canyon,3
San Simon,6
Big Sandy High,4
Upper Colorado-Kane Springs,3
Willow,3
Lower San Juan-Four Corners,5
Lower Green-Diamond,4
New Fork,4
Lower Puerco,6
White One,2
Black,2
Leroux Wash,6
Upper Little Colorado,6
Silver,6
Upper Green-Flaming Gorge Reservoir,4
Upper Green-Slate,4
Chinle,6
Upper San Pedro,2
Upper Gila-San Carlos Reservoir,2
Cottonwood Wash,6
Lower Green,3
Carrizo,2
Lower Green-Desolation Canyon,3
Upper Green,4
Dirty Devil,3
San Carlos,2
Jadito Wash,6
Blacks Fork,4
Lower San Juan,3
Lower San Pedro,2
Corn-Oraibi,1
Muddy One,4
Rillito,2
Chevelon Canyon,2
Polacca Wash,1
Upper Lake Powell,3
Upper Salt,2
Duchesne,3
Dinnebito Wash,1
Upper Santa Cruz,2
Strawberry,3
Middle Little Colorado,2
Price,3
Tonto,2
San Rafael,3
Moenkopi Wash,3
Brawley Wash,2
Muddy Two,3
Canyon Diablo,1
Escalante,3
Fremont,3
Aguirre Valley,2
Lower Verde,2
Lower Little Colorado,1
Lower Lake Powell,3
Lower Colorado-Marble Canyon,1
Lower Salt,2
Middle Gila,2
Paria,3
Lower Santa Cruz,2
Santa Rosa Wash,2
Upper Verde,1
Aqua Fria,1
Lower Gila-Painted Rock Reservoir,2
Havasu Canyon,1
Kanab,1
Hassayampa,1
Big Chino-Williamson Valley,1
Tenmile Wash,2
Santa Maria,1
Burro,1
Fort Pearce Wash,1
Centennial Wash,2
San Cristobal Wash,2
Grand Canyon,1
Big Sandy Low,1
Upper Virgin,1
Bill Williams,1
Grand Wash,1
Red Lake,1
Tyson Wash,1
Bouse Wash,1
Sacramento Wash,1
Lower Virgin,1
Lower Gila,2
Detrital Wash,1
Meadow Valley Wash,1
Havasu-Mohave Lakes,1
Lake Mead,1
Muddy Three,1
Imperial Reservoir,2
Piute Wash,1
White Two,3
Las Vegas Wash,1
