Blue,2
Tomichi,2
Eagle,2
East-Taylor,2
Colorado Headwaters,2
Piedra,2
Roaring Fork,2
Upper Yampa,2
North Fork Gunnison,2
Blanco Canyon,1
Upper Gunnison,2
Animas,2
Uncompahgre,2
Upper San Juan,2
Muddy Four,2
Upper White,2
Piceance-Yellow,2
Little Snake,2
Upper Gila,1
San Miguel,2
Lower Gunnison,2
Mancos,2
Vermilion,2
Chaco,1
Lower Yampa,2
Animas Valley,1
Colorado Headwaters-Plateau,2
McElmo,2
Middle San Juan,2
Upper Dolores,2
Upper Puerco,1
Lower Dolores,2
Upper Gila-Mangas,1
San Francisco,1
Carrizo Wash,1
Bitter,2
Montezuma,2
Little Colorado Headwaters,1
Lower White,2
Zuni,1
Westwater Canyon,2
San Simon,1
Big Sandy High,2
Upper Colorado-Kane Springs,2
Willow,2
Lower San Juan-Four Corners,2
Lower Green-Diamond,2
New Fork,2
Lower Puerco,1
White One,1
Black,1
Leroux Wash,1
Upper Little Colorado,1
Silver,1
Upper Green-Flaming Gorge Reservoir,2
Upper Green-Slate,2
Chinle,1
Upper San Pedro,1
Upper Gila-San Carlos Reservoir,1
Cottonwood Wash,1
Lower Green,2
Carrizo,1
Lower Green-Desolation Canyon,2
Upper Green,2
Dirty Devil,2
San Carlos,1
Jadito Wash,1
Blacks Fork,2
Lower San Juan,1
Lower San Pedro,1
Corn-Oraibi,1
Muddy One,2
Rillito,1
Chevelon Canyon,1
Polacca Wash,1
Upper Lake Powell,2
Upper Salt,1
Duchesne,2
Dinnebito Wash,1
Upper Santa Cruz,1
Strawberry,2
Middle Little Colorado,1
Price,2
Tonto,1
San Rafael,2
Moenkopi Wash,1
Brawley Wash,1
Muddy Two,2
Canyon Diablo,1
Escalante,1
Fremont,2
Aguirre Valley,1
Lower Verde,1
Lower Little Colorado,1
Lower Lake Powell,1
Lower Colorado-Marble Canyon,1
Lower Salt,1
Middle Gila,1
Paria,1
Lower Santa Cruz,1
Santa Rosa Wash,1
Upper Verde,1
Aqua Fria,1
Lower Gila-Painted Rock Reservoir,1
Havasu Canyon,1
Kanab,1
Hassayampa,1
Big Chino-Williamson Valley,1
Tenmile Wash,1
Santa Maria,1
Burro,1
Fort Pearce Wash,1
Centennial Wash,1
San Cristobal Wash,1
Grand Canyon,1
Big Sandy Low,1
Upper Virgin,2
Bill Williams,1
Grand Wash,1
Red Lake,1
Tyson Wash,1
Bouse Wash,1
Sacramento Wash,1
Lower Virgin,1
Lower Gila,1
Detrital Wash,1
Meadow Valley Wash,2
Havasu-Mohave Lakes,1
Lake Mead,1
Muddy Three,1
Imperial Reservoir,1
Piute Wash,1
White Two,2
Las Vegas Wash,1
