Blue,4
Tomichi,4
Eagle,4
East-Taylor,4
Colorado Headwaters,4
Piedra,4
Roaring Fork,4
Upper Yampa,4
North Fork Gunnison,4
Blanco Canyon,1
Upper Gunnison,4
Animas,4
Uncompahgre,4
Upper San Juan,3
Muddy Four,3
Upper White,4
Piceance-Yellow,3
Little Snake,3
Upper Gila,5
San Miguel,4
Lower Gunnison,3
Mancos,3
Vermilion,3
Chaco,1
Lower Yampa,3
Animas Valley,5
Colorado Headwaters-Plateau,3
McElmo,3
Middle San Juan,1
Upper Dolores,4
Upper Puerco,1
Lower Dolores,3
Upper Gila-Mangas,5
San Francisco,5
Carrizo Wash,1
Bitter,3
Montezuma,3
Little Colorado Headwaters,1
Lower White,3
Zuni,1
Westwater Canyon,3
San Simon,5
Big Sandy High,3
Upper Colorado-Kane Springs,1
Willow,3
Lower San Juan-Four Corners,1
Lower Green-Diamond,3
New Fork,4
Lower Puerco,1
White One,5
Black,5
Leroux Wash,1
Upper Little Colorado,1
Silver,1
Upper Green-Flaming Gorge Reservoir,3
Upper Green-Slate,3
Chinle,1
Upper San Pedro,5
Upper Gila-San Carlos Reservoir,5
Cottonwood Wash,1
Lower Green,1
Carrizo,5
Lower Green-Desolation Canyon,3
Upper Green,4
Dirty Devil,1
San Carlos,5
Jadito Wash,1
Blacks Fork,3
Lower San Juan,1
Lower San Pedro,5
Corn-Oraibi,1
Muddy One,3
Rillito,5
Chevelon Canyon,1
Polacca Wash,1
Upper Lake Powell,1
Upper Salt,5
Duchesne,4
Dinnebito Wash,1
Upper Santa Cruz,5
Strawberry,4
Middle Little Colorado,1
Price,3
Tonto,5
San Rafael,3
Moenkopi Wash,1
Brawley Wash,5
Muddy Two,1
Canyon Diablo,1
Escalante,1
Fremont,1
Aguirre Valley,5
Lower Verde,5
Lower Little Colorado,1
Lower Lake Powell,1
Lower Colorado-Marble Canyon,1
Lower Salt,2
Middle Gila,2
Paria,1
Lower Santa Cruz,2
Santa Rosa Wash,2
Upper Verde,1
Aqua Fria,2
Lower Gila-Painted Rock Reservoir,2
Havasu Canyon,1
Kanab,1
Hassayampa,2
Big Chino-Williamson Valley,1
Tenmile Wash,2
Santa Maria,2
Burro,2
Fort Pearce Wash,1
Centennial Wash,2
San Cristobal Wash,2
Grand Canyon,1
Big Sandy Low,2
Upper Virgin,3
Bill Williams,2
Grand Wash,2
Red Lake,2
Tyson Wash,2
Bouse Wash,2
Sacramento Wash,2
Lower Virgin,2
Lower Gila,2
Detrital Wash,2
Meadow Valley Wash,1
Havasu-Mohave Lakes,2
Lake Mead,2
Muddy Three,2
Imperial Reservoir,2
Piute Wash,2
White Two,3
Las Vegas Wash,2
