Blue,2
Tomichi,2
Eagle,2
East-Taylor,2
Colorado Headwaters,2
Piedra,3
Roaring Fork,2
Upper Yampa,2
North Fork Gunnison,2
Blanco Canyon,3
Upper Gunnison,2
Animas,2
Uncompahgre,2
Upper San Juan,3
Muddy Four,2
Upper White,2
Piceance-Yellow,2
Little Snake,2
Upper Gila,3
San Miguel,2
Lower Gunnison,2
Mancos,2
Vermilion,2
Chaco,3
Lower Yampa,2
Animas Valley,3
Colorado Headwaters-Plateau,2
McElmo,2
Middle San Juan,1
Upper Dolores,2
Upper Puerco,3
Lower Dolores,2
Upper Gila-Mangas,3
San Francisco,3
Carrizo Wash,3
Bitter,2
Montezuma,2
Little Colorado Headwaters,3
Lower White,2
Zuni,3
Westwater Canyon,2
San Simon,3
Big Sandy High,2
Upper Colorado-Kane Springs,2
Willow,2
Lower San Juan-Four Corners,1
Lower Green-Diamond,2
New Fork,2
Lower Puerco,3
White One,3
Black,3
Leroux Wash,3
Upper Little Colorado,3
Silver,3
Upper Green-Flaming Gorge Reservoir,2
Upper Green-Slate,2
Chinle,1
Upper San Pedro,3
Upper Gila-San Carlos Reservoir,3
Cottonwood Wash,3
Lower Green,1
Carrizo,3
Lower Green-Desolation Canyon,2
Upper Green,2
Dirty Devil,1
San Carlos,3
Jadito Wash,3
Blacks Fork,2
Lower San Juan,1
Lower San Pedro,3
Corn-Oraibi,3
Muddy One,2
Rillito,3
Chevelon Canyon,3
Polacca Wash,3
Upper Lake Powell,1
Upper Salt,3
Duchesne,2
Dinnebito Wash,3
Upper Santa Cruz,3
Strawberry,2
Middle Little Colorado,3
Price,2
Tonto,3
San Rafael,2
Moenkopi Wash,1
Brawley Wash,3
Muddy Two,2
Canyon Diablo,3
Escalante,1
Fremont,1
Aguirre Valley,3
Lower Verde,3
Lower Little Colorado,3
Lower Lake Powell,1
Lower Colorado-Marble Canyon,1
Lower Salt,1
Middle Gila,3
Paria,1
Lower Santa Cruz,1
Santa Rosa Wash,1
Upper Verde,3
Aqua Fria,1
Lower Gila-Painted Rock Reservoir,1
Havasu Canyon,3
Kanab,1
Hassayampa,1
Big Chino-Williamson Valley,3
Tenmile Wash,1
Santa Maria,1
Burro,1
Fort Pearce Wash,1
Centennial Wash,1
San Cristobal Wash,1
Grand Canyon,1
Big Sandy Low,1
Upper Virgin,1
Bill Williams,1
Grand Wash,1
Red Lake,1
Tyson Wash,1
Bouse Wash,1
Sacramento Wash,1
Lower Virgin,1
Lower Gila,1
Detrital Wash,1
Meadow Valley Wash,1
Havasu-Mohave Lakes,1
Lake Mead,1
Muddy Three,1
Imperial Reservoir,1
Piute Wash,1
White Two,1
Las Vegas Wash,1
