Blue,4
Tomichi,3
Eagle,4
East-Taylor,4
Colorado Headwaters,2
Piedra,3
Roaring Fork,4
Upper Yampa,2
North Fork Gunnison,2
Blanco Canyon,1
Upper Gunnison,3
Animas,3
Uncompahgre,3
Upper San Juan,3
Muddy Four,1
Upper White,4
Piceance-Yellow,1
Little Snake,2
Upper Gila,1
San Miguel,3
Lower Gunnison,1
Mancos,3
Vermilion,1
Chaco,1
Lower Yampa,1
Animas Valley,1
Colorado Headwaters-Plateau,2
McElmo,1
Middle San Juan,2
Upper Dolores,3
Upper Puerco,1
Lower Dolores,1
Upper Gila-Mangas,1
San Francisco,1
Carrizo Wash,1
Bitter,1
Montezuma,1
Little Colorado Headwaters,1
Lower White,1
Zuni,1
Westwater Canyon,1
San Simon,1
Big Sandy High,4
Upper Colorado-Kane Springs,1
Willow,1
Lower San Juan-Four Corners,1
Lower Green-Diamond,2
New Fork,3
Lower Puerco,1
White One,1
Black,1
Leroux Wash,1
Upper Little Colorado,1
Silver,1
Upper Green-Flaming Gorge Reservoir,2
Upper Green-Slate,1
Chinle,1
Upper San Pedro,2
Upper Gila-San Carlos Reservoir,1
Cottonwood Wash,1
Lower Green,1
Carrizo,1
Lower Green-Desolation Canyon,1
Upper Green,3
Dirty Devil,1
San Carlos,2
Jadito Wash,1
Blacks Fork,2
Lower San Juan,1
Lower San Pedro,1
Corn-Oraibi,1
Muddy One,1
Rillito,1
Chevelon Canyon,1
Polacca Wash,1
Upper Lake Powell,1
Upper Salt,1
Duchesne,2
Dinnebito Wash,1
Upper Santa Cruz,1
Strawberry,1
Middle Little Colorado,1
Price,1
Tonto,1
San Rafael,2
Moenkopi Wash,1
Brawley Wash,1
Muddy Two,1
Canyon Diablo,1
Escalante,1
Fremont,1
Lower Verde,1
Lower Little Colorado,3
Lower Lake Powell,1
Lower Colorado-Marble Canyon,1
Lower Salt,3
Middle Gila,2
Paria,1
Upper Verde,1
Aqua Fria,1
Havasu Canyon,1
Kanab,1
Hassayampa,1
Big Chino-Williamson Valley,1
Santa Maria,1
Burro,1
Fort Pearce Wash,1
Centennial Wash,1
Grand Canyon,1
Big Sandy Low,1
Upper Virgin,1
Bill Williams,1
Grand Wash,1
Red Lake,1
Bouse Wash,3
Sacramento Wash,1
Lower Virgin,1
Detrital Wash,1
Meadow Valley Wash,1
Havasu-Mohave Lakes,2
Lake Mead,1
Muddy Three,1
Piute Wash,1
White Two,1
Las Vegas Wash,2
