"78: ESRI Demographics - Popn count (2015) (per 100,000)",0.000938103,2.6498258e-16,2.0695277e-13,0.036268946,A
21: 2016 ELECTION - (%),0.9530189,0.44739068,0.19802095,0.11799735,B
466: COVID_06-17-2020 - Case rate (per million) (per million),0.0015854611,2.0668012e-12,0.07350688,0.050794497,C
467: COVID_06-17-2020 - Death rate (per million) (per million),3.0755266e-16,2.6498258e-16,0.09570469,0.07752802,A
468: COVID_06-17-2020 - Worst week - cases (weekly cases per million) (per million),4.765023e-5,0.0038059638,0.028133633,0.009189138,C
469: COVID_06-17-2020 - Worst week - deaths (weekly deaths per million) (per million),1.0248394e-6,0.06385391,0.08655439,0.027312765,D
470: COVID_05-7-2020 - Case rate (per million) (per million),0.00036072262,2.6498258e-16,0.030049311,0.030318467,A
471: COVID_05-7-2020 - Death rate (per million) (per million),3.0755266e-16,2.6498258e-16,0.05068272,0.055390477,A
472: COVID_05-7-2020 - Worst week - cases (weekly cases per million) (per million),0.0017594185,0.00048164016,0.0128289005,0.007541861,C
473: COVID_05-7-2020 - Worst week - deaths (weekly deaths per million) (per million),0.0058923084,2.9337655e-6,0.015385879,0.055500157,A
"121: ESRI Demographics - Number of farms (per 100,000)",0.014535264,0.24245669,0.019189063,3.8423222e-16,D
81: ESRI Demographics - Popn density (2010) (ppl/mi2),3.8392986e-6,2.6498258e-16,0.0005101286,0.013159526,A
79: ESRI Demographics - Popn density (2015) (ppl/mi2),4.222702e-6,2.6498258e-16,0.0004929996,0.013187916,A
"197: - Gun shops (per 100,000)",0.026019134,0.07568967,0.010356752,2.9441138e-8,D
"198: - All fire businesses (per 100,000)",0.03249377,0.084766544,0.010279818,0.0027678187,D
266: County Health - Dentists (Dentist Rate),0.04020738,0.027261889,0.018138604,0.15076351,A
331: County Health - Demographics (% African American),3.0755266e-16,2.6498258e-16,0.39922032,0.04069147,C
295: County Health - Premature age-adjusted mortality (Age-Adjusted Mortality (Hispanic)),0.101579204,0.31778932,0.28586274,0.0532241,D
"118: ESRI Demographics - Vacant housing (per 100,000)",3.0755266e-16,0.10230331,0.04456655,0.012548653,D
437: Cities - LargetCity-County popn ratio (ppl/mi2),4.4172327e-7,2.6498258e-16,8.112267e-6,0.0022024375,A
"117: ESRI Demographics - Number of housing units (per 100,000)",0.068367966,0.17299432,0.095966846,0.08534342,D
"112: ESRI Demographics - Household (married w/o children) (per 100,000)",0.5149243,0.48020098,0.13877533,0.29816148,B
"122: ESRI Demographics - Average farm size (per 100,000)",7.918191e-16,0.027620737,0.018748697,0.002442764,D
265: County Health - Primary care physicians (PCP Rate),0.069582544,0.054802295,0.028557783,0.2279666,A
287: County Health - Air pollution - particulate matter (Average Daily PM2.5),0.5428854,0.074452244,0.29499033,0.3339701,B
308: County Health - HIV prevalence (HIV Prevalence Rate),3.0755266e-16,2.6498258e-16,0.17826061,0.07302765,C
"428: 2016 Crime - ROBBERY (per 100,000)",3.0755266e-16,2.6498258e-16,0.112514846,0.10113005,A
"109: ESRI Demographics - Household (one male) (per 100,000)",0.07411504,0.16822466,0.117925,0.115961306,D
216: CDC WONDER - Suicide rate (rate),0.09030697,0.13040642,0.09341832,0.033384193,D
203: USDA Rural Influence - RUCC_2013 (#),2.2376099e-9,0.90167063,0.5556315,3.8423222e-16,D
"431: 2016 Crime - LARCENY (per 100,000)",0.23744202,2.6498258e-16,0.28378105,0.38830566,A
"123: ESRI Demographics - Acreage of crops (per 100,000)",3.0755266e-16,0.06303229,0.0011367184,1.4337957e-5,D
105: ESRI Demographics - Median age (male) (years),0.3645966,0.41441292,0.17863283,0.24506406,D
182: 2010 IRS Taxes - State-local taxes ($/person),0.064096496,0.024859443,0.029378003,0.11820448,A
"114: ESRI Demographics - Household (female w/ children) (per 100,000)",0.23420247,0.0707902,0.6093243,0.23672274,C
243: County Health - Premature death (Years of Potential Life Lost Rate (Hispanic)),0.021896677,0.09913129,0.061850023,0.00710266,D
316: County Health - Uninsured children (% Uninsured),0.15504266,0.22753723,0.22006102,0.053520758,D
"100: ESRI Demographics - Popn: Age 55-64 (per 100,000)",0.299773,0.33139813,0.24457277,0.24667826,B
"83: ESRI Demographics - Popn: Black (per 100,000)",3.0755266e-16,2.6498258e-16,0.39325422,0.03128686,C
