Blue,2
Tomichi,2
Eagle,2
East-Taylor,2
Colorado Headwaters,2
Piedra,1
Roaring Fork,1
Upper Yampa,2
North Fork Gunnison,2
Blanco Canyon,1
Upper Gunnison,2
Animas,1
Uncompahgre,2
Upper San Juan,1
Muddy Four,1
Upper White,1
Piceance-Yellow,1
Little Snake,1
Upper Gila,3
San Miguel,2
Lower Gunnison,2
Mancos,1
Vermilion,1
Chaco,1
Lower Yampa,2
Animas Valley,3
Colorado Headwaters-Plateau,1
McElmo,2
Middle San Juan,1
Upper Dolores,2
Upper Puerco,1
Lower Dolores,2
Upper Gila-Mangas,3
San Francisco,3
Carrizo Wash,3
Bitter,1
Montezuma,1
Little Colorado Headwaters,2
Lower White,1
Zuni,1
Westwater Canyon,2
San Simon,3
Big Sandy High,1
Upper Colorado-Kane Springs,1
Willow,1
Lower San Juan-Four Corners,1
Lower Green-Diamond,1
New Fork,2
Lower Puerco,2
White One,2
Black,2
Leroux Wash,1
Upper Little Colorado,2
Silver,1
Upper Green-Flaming Gorge Reservoir,1
Upper Green-Slate,1
Chinle,1
Upper San Pedro,2
Upper Gila-San Carlos Reservoir,3
Cottonwood Wash,1
Lower Green,1
Carrizo,2
Lower Green-Desolation Canyon,1
Upper Green,1
Dirty Devil,1
San Carlos,1
Jadito Wash,1
Blacks Fork,1
Lower San Juan,1
Lower San Pedro,3
Corn-Oraibi,1
Muddy One,1
Rillito,3
Chevelon Canyon,1
Polacca Wash,1
Upper Lake Powell,1
Upper Salt,2
Duchesne,1
Dinnebito Wash,1
Upper Santa Cruz,2
Strawberry,1
Middle Little Colorado,1
Price,1
Tonto,2
San Rafael,1
Moenkopi Wash,1
Brawley Wash,3
Muddy Two,1
Canyon Diablo,1
Escalante,1
Fremont,1
Aguirre Valley,3
Lower Verde,2
Lower Little Colorado,1
Lower Lake Powell,1
Lower Colorado-Marble Canyon,1
Lower Salt,2
Middle Gila,1
Paria,1
Lower Santa Cruz,1
Santa Rosa Wash,1
Upper Verde,2
Aqua Fria,2
Lower Gila-Painted Rock Reservoir,1
Havasu Canyon,1
Kanab,1
Hassayampa,1
Big Chino-Williamson Valley,2
Tenmile Wash,1
Santa Maria,1
Burro,1
Fort Pearce Wash,1
Centennial Wash,1
San Cristobal Wash,1
Grand Canyon,1
Big Sandy Low,1
Upper Virgin,1
Bill Williams,1
Grand Wash,1
Red Lake,1
Tyson Wash,2
Bouse Wash,2
Sacramento Wash,1
Lower Virgin,1
Lower Gila,2
Detrital Wash,1
Meadow Valley Wash,1
Havasu-Mohave Lakes,1
Lake Mead,1
Muddy Three,1
Imperial Reservoir,2
Piute Wash,1
White Two,1
Las Vegas Wash,1
