Blue,2
Tomichi,2
Eagle,2
East-Taylor,2
Colorado Headwaters,2
Piedra,3
Roaring Fork,3
Upper Yampa,2
North Fork Gunnison,2
Blanco Canyon,1
Upper Gunnison,2
Animas,3
Uncompahgre,2
Upper San Juan,3
Muddy Four,3
Upper White,3
Piceance-Yellow,2
Little Snake,3
Upper Gila,1
San Miguel,2
Lower Gunnison,2
Mancos,1
Vermilion,3
Chaco,1
Lower Yampa,2
Animas Valley,2
Colorado Headwaters-Plateau,3
McElmo,2
Middle San Juan,3
Upper Dolores,2
Upper Puerco,1
Lower Dolores,2
Upper Gila-Mangas,2
San Francisco,1
Carrizo Wash,1
Bitter,3
Montezuma,3
Little Colorado Headwaters,2
Lower White,3
Zuni,1
Westwater Canyon,2
San Simon,2
Big Sandy High,3
Upper Colorado-Kane Springs,3
Willow,3
Lower San Juan-Four Corners,1
Lower Green-Diamond,3
New Fork,3
Lower Puerco,1
White One,2
Black,2
Leroux Wash,1
Upper Little Colorado,1
Silver,1
Upper Green-Flaming Gorge Reservoir,3
Upper Green-Slate,3
Chinle,1
Upper San Pedro,2
Upper Gila-San Carlos Reservoir,2
Cottonwood Wash,1
Lower Green,3
Carrizo,2
Lower Green-Desolation Canyon,3
Upper Green,3
Dirty Devil,1
San Carlos,2
Jadito Wash,1
Blacks Fork,3
Lower San Juan,1
Lower San Pedro,2
Corn-Oraibi,1
Muddy One,3
Rillito,2
Chevelon Canyon,1
Polacca Wash,1
Upper Lake Powell,1
Upper Salt,2
Duchesne,3
Dinnebito Wash,1
Upper Santa Cruz,2
Strawberry,3
Middle Little Colorado,1
Price,3
Tonto,2
San Rafael,3
Moenkopi Wash,1
Brawley Wash,2
Muddy Two,3
Canyon Diablo,1
Escalante,3
Fremont,3
Aguirre Valley,2
Lower Verde,2
Lower Little Colorado,1
Lower Lake Powell,1
Lower Colorado-Marble Canyon,1
Lower Salt,2
Middle Gila,1
Paria,1
Lower Santa Cruz,1
Santa Rosa Wash,1
Upper Verde,2
Aqua Fria,2
Lower Gila-Painted Rock Reservoir,1
Havasu Canyon,1
Kanab,3
Hassayampa,1
Big Chino-Williamson Valley,2
Tenmile Wash,1
Santa Maria,1
Burro,1
Fort Pearce Wash,3
Centennial Wash,1
San Cristobal Wash,1
Grand Canyon,1
Big Sandy Low,1
Upper Virgin,3
Bill Williams,1
Grand Wash,3
Red Lake,1
Tyson Wash,2
Bouse Wash,2
Sacramento Wash,1
Lower Virgin,3
Lower Gila,2
Detrital Wash,2
Meadow Valley Wash,3
Havasu-Mohave Lakes,2
Lake Mead,1
Muddy Three,3
Imperial Reservoir,2
Piute Wash,1
White Two,3
Las Vegas Wash,1
