Blue,5
Tomichi,4
Eagle,5
East-Taylor,5
Colorado Headwaters,5
Piedra,4
Roaring Fork,5
Upper Yampa,4
North Fork Gunnison,4
Blanco Canyon,3
Upper Gunnison,4
Animas,4
Uncompahgre,4
Upper San Juan,4
Muddy Four,2
Upper White,5
Piceance-Yellow,4
Little Snake,4
Upper Gila,1
San Miguel,4
Lower Gunnison,4
Mancos,4
Vermilion,1
Chaco,3
Lower Yampa,2
Animas Valley,3
Colorado Headwaters-Plateau,4
McElmo,2
Middle San Juan,2
Upper Dolores,4
Upper Puerco,1
Lower Dolores,4
Upper Gila-Mangas,3
San Francisco,1
Carrizo Wash,3
Bitter,2
Montezuma,2
Little Colorado Headwaters,1
Lower White,2
Zuni,1
Westwater Canyon,2
San Simon,3
Big Sandy High,5
Upper Colorado-Kane Springs,2
Willow,2
Lower San Juan-Four Corners,1
Lower Green-Diamond,4
New Fork,5
Lower Puerco,3
White One,1
Black,1
Leroux Wash,1
Upper Little Colorado,3
Silver,1
Upper Green-Flaming Gorge Reservoir,4
Upper Green-Slate,2
Chinle,1
Upper San Pedro,1
Upper Gila-San Carlos Reservoir,3
Cottonwood Wash,1
Lower Green,1
Carrizo,1
Lower Green-Desolation Canyon,2
Upper Green,5
Dirty Devil,1
San Carlos,3
Jadito Wash,1
Blacks Fork,5
Lower San Juan,1
Lower San Pedro,3
Corn-Oraibi,1
Muddy One,2
Rillito,3
Chevelon Canyon,1
Polacca Wash,1
Upper Lake Powell,2
Upper Salt,3
Duchesne,4
Dinnebito Wash,1
Upper Santa Cruz,3
Strawberry,4
Middle Little Colorado,1
Price,4
Tonto,3
San Rafael,4
Moenkopi Wash,1
Brawley Wash,3
Muddy Two,4
Canyon Diablo,1
Escalante,2
Fremont,2
Aguirre Valley,3
Lower Verde,3
Lower Little Colorado,1
Lower Lake Powell,1
Lower Colorado-Marble Canyon,2
Lower Salt,3
Middle Gila,3
Paria,2
Lower Santa Cruz,3
Santa Rosa Wash,3
Upper Verde,1
Aqua Fria,1
Lower Gila-Painted Rock Reservoir,1
Havasu Canyon,1
Kanab,2
Hassayampa,1
Big Chino-Williamson Valley,3
Tenmile Wash,3
Santa Maria,1
Burro,1
Fort Pearce Wash,2
Centennial Wash,1
San Cristobal Wash,3
Grand Canyon,2
Big Sandy Low,1
Upper Virgin,2
Bill Williams,1
Grand Wash,2
Red Lake,1
Tyson Wash,3
Bouse Wash,3
Sacramento Wash,1
Lower Virgin,2
Lower Gila,1
Detrital Wash,1
Meadow Valley Wash,2
Havasu-Mohave Lakes,1
Lake Mead,2
Muddy Three,2
Imperial Reservoir,3
Piute Wash,1
White Two,2
Las Vegas Wash,2
