"78: ESRI Demographics - Popn count (2015) (per 100,000)",1.9394515e-16,0.030358324,B
21: 2016 ELECTION - (%),0.9561337,0.16958337,A
466: COVID_06-17-2020 - Case rate (per million) (per million),0.007740237,0.07994505,B
467: COVID_06-17-2020 - Death rate (per million) (per million),0.0033272963,0.123637676,B
468: COVID_06-17-2020 - Worst week - cases (weekly cases per million) (per million),0.005896792,0.020571047,B
469: COVID_06-17-2020 - Worst week - deaths (weekly deaths per million) (per million),0.04264577,0.05646456,B
470: COVID_05-7-2020 - Case rate (per million) (per million),0.0022934175,0.04167162,B
471: COVID_05-7-2020 - Death rate (per million) (per million),2.3729228e-12,0.08040406,B
472: COVID_05-7-2020 - Worst week - cases (weekly cases per million) (per million),0.002743281,0.012707467,B
473: COVID_05-7-2020 - Worst week - deaths (weekly deaths per million) (per million),0.0048127114,0.055181578,B
"121: ESRI Demographics - Number of farms (per 100,000)",0.1710806,9.590979e-7,A
81: ESRI Demographics - Popn density (2010) (ppl/mi2),1.9394515e-16,0.010940446,B
79: ESRI Demographics - Popn density (2015) (ppl/mi2),1.9394515e-16,0.010951623,B
"197: - Gun shops (per 100,000)",0.06900164,0.0007232628,A
"198: - All fire businesses (per 100,000)",0.079751685,0.0016520864,A
266: County Health - Dentists (Dentist Rate),0.04057834,0.14214057,B
331: County Health - Demographics (% African American),0.009988937,0.2961049,B
295: County Health - Premature age-adjusted mortality (Age-Adjusted Mortality (Hispanic)),0.22210886,0.14559023,A
"118: ESRI Demographics - Vacant housing (per 100,000)",0.0678956,0.03627764,A
437: Cities - LargetCity-County popn ratio (ppl/mi2),1.9394515e-16,0.0017668462,B
"117: ESRI Demographics - Number of housing units (per 100,000)",0.16864502,0.111785196,A
"112: ESRI Demographics - Household (married w/o children) (per 100,000)",0.66941077,0.30055103,A
"122: ESRI Demographics - Average farm size (per 100,000)",0.018931318,0.012542893,A
265: County Health - Primary care physicians (PCP Rate),0.07612256,0.21589698,B
287: County Health - Air pollution - particulate matter (Average Daily PM2.5),0.43772158,0.42726752,A
308: County Health - HIV prevalence (HIV Prevalence Rate),0.020224286,0.15380678,B
"428: 2016 Crime - ROBBERY (per 100,000)",3.4942676e-13,0.1608644,B
"109: ESRI Demographics - Household (one male) (per 100,000)",0.173175,0.14473489,A
216: CDC WONDER - Suicide rate (rate),0.14697306,0.06580554,A
203: USDA Rural Influence - RUCC_2013 (#),0.76303375,0.026806774,A
"431: 2016 Crime - LARCENY (per 100,000)",0.17413667,0.48630372,B
"123: ESRI Demographics - Acreage of crops (per 100,000)",0.04054544,1.257947e-9,A
105: ESRI Demographics - Median age (male) (years),0.53341424,0.27364162,A
182: 2010 IRS Taxes - State-local taxes ($/person),0.058491275,0.116195224,B
"114: ESRI Demographics - Household (female w/ children) (per 100,000)",0.28004217,0.47016498,B
243: County Health - Premature death (Years of Potential Life Lost Rate (Hispanic)),0.059081104,0.024958234,A
316: County Health - Uninsured children (% Uninsured),0.28601626,0.12632695,A
"100: ESRI Demographics - Popn: Age 55-64 (per 100,000)",0.4456077,0.30537742,A
"83: ESRI Demographics - Popn: Black (per 100,000)",0.007797908,0.2885641,B
104: ESRI Demographics - Median age (years),0.5462706,0.29514158,A
"86: ESRI Demographics - Popn: Hawaii/PI (per 100,000)",2.4199184e-12,0.0053205006,B
310: County Health - Limited access to healthy foods (% Limited Access),0.12460601,0.12043734,A
339: County Health - Demographics (% Rural),0.9080499,0.0001280145,A
"97: ESRI Demographics - Popn: Age 25-34 (per 100,000)",0.26318017,0.42518702,B
"102: ESRI Demographics - Popn: Age 75-84 (per 100,000)",0.28607747,0.12822874,A
399: Climate Change Survey - governor (%),0.1959349,0.8246863,B
"101: ESRI Demographics - Popn: Age 65-74 (per 100,000)",0.3912148,0.1490481,A
400: Climate Change Survey - governorOppose (%),0.74449164,0.11703362,A
"430: 2016 Crime - BURGLRY (per 100,000)",0.08218392,0.1535704,B
"462: Religion - Black Protestant (per 1,000)",0.039922055,0.17793709,B
258: County Health - Alcohol-impaired driving deaths (# Alcohol-Impaired Driving Deaths),0.03759033,0.009345118,A
"427: 2016 Crime - RAPE (per 100,000)",0.024406187,0.052485976,B
286: County Health - Injury deaths (Injury Death Rate),0.29952618,0.12578827,A
"432: 2016 Crime - MVTHEFT (per 100,000)",0.051600005,0.19437099,B
"168: 2010 IRS Taxes - Joint returns (per 100,000)",0.20198724,0.13484126,A
106: ESRI Demographics - Median age (female) (years),0.56495076,0.31926548,A
377: Climate Change Survey - regulate (%),0.21725501,0.9167026,B
314: County Health - Insufficient sleep (% Insufficient Sleep),0.411881,0.47290736,B
180: 2010 IRS Taxes - State-local taxes ($M),0.016925275,0.10482216,B
378: Climate Change Survey - regulateOppose (%),0.7498613,0.088429354,A
"119: ESRI Demographics - Owner-occupied housing (per 100,000)",0.74688256,0.45617703,A
330: County Health - Demographics (% 65 and over),0.33022162,0.16020527,A
"107: ESRI Demographics - House-holds (per 100,000)",0.38035327,0.2961359,A
372: Climate Change Survey - personalOppose (%),0.9160347,0.35287887,A
285: County Health - Violent crime (Violent Crime Rate),0.084283486,0.26552978,B
398: Climate Change Survey - congressOppose (%),0.74793506,0.13262345,A
"98: ESRI Demographics - Popn: Age 35-44 (per 100,000)",0.41119468,0.47317684,B
370: Climate Change Survey - harmUSOppose (%),0.8998689,0.22684634,A
"461: Religion - Christian Churches and Churches of Christ (per 1,000)",0.11274624,0.00017654225,A
"96: ESRI Demographics - Popn: Age 20-24 (per 100,000)",0.10776898,0.26568097,B
383: Climate Change Survey - supportRPS (%),0.14934264,0.892993,B
133: 2010 Federal Spending - Agriculture ($/person),0.03234801,0.00034046455,A
368: Climate Change Survey - devharmOppose (%),0.8948112,0.11641176,A
"425: 2016 Crime - Crime Rate (per 100,000)",0.07428556,0.25412437,B
"452: Religion - Church of Jesus Christ of Latter-day Saints (per 1,000)",0.059373762,0.0041579753,A
358: Climate Change Survey - consensusOppose (%),0.84094244,0.14999291,A
354: Climate Change Survey - happeningOppose (%),0.80552006,0.06494968,A
304: County Health - Infant mortality (Infant Mortality Rate (White)),0.42208573,0.31683722,A
259: County Health - Sexually transmitted infections (Chlamydia Rate),0.05165947,0.23769799,B
382: Climate Change Survey - reducetaxOppose (%),0.7244956,0.06583536,A
401: Climate Change Survey - localofficials (%),0.0791024,0.836546,B
402: Climate Change Survey - localofficialsOppose (%),0.76891273,0.13141374,A
385: Climate Change Survey - rebates (%),0.23502812,0.94800586,B
360: Climate Change Survey - affectweatherOppose (%),0.7783625,0.121351354,A
"429: 2016 Crime - AGASSLT (per 100,000)",0.078508005,0.1883066,B
267: County Health - Mental health providers (MHP Rate),0.027635882,0.17796701,B
366: Climate Change Survey - futuregenOppose (%),0.79822785,0.072723456,A
283: County Health - Children in single-parent households (% Single-Parent Households),0.2898858,0.41989857,B
324: County Health - Children eligible for free or reduced price lunch (% Free or Reduced Lunch),0.5551121,0.5641961,A
"116: ESRI Demographics - Average family size (per 100,000)",0.33190483,0.4486913,B
364: Climate Change Survey - harmplantsOppose (%),0.83411914,0.094427966,A
336: County Health - Demographics (% Non-Hispanic White),1.0,0.39283004,A
333: County Health - Demographics (% Asian),2.6873928e-14,0.10080699,B
386: Climate Change Survey - rebatesOppose (%),0.7107287,0.08716307,A
392: Climate Change Survey - teachGWOppose (%),0.7896017,0.05998748,A
288: County Health - Severe housing problems (% Severe Housing Problems),0.11350489,0.30456543,B
"108: ESRI Demographics - Average household size (per 100,000)",0.38779965,0.45964578,B
"115: ESRI Demographics - Number of families (per 100,000)",0.8355953,0.52108014,A
407: Climate Change Survey - mediaweekly (%),0.36065856,0.5621696,B
"179: 2010 IRS Taxes - State-local returns (per 100,000)",0.078303665,0.24526693,B
70: 2015 Census - Non-citizen popn (%),0.012629946,0.20357458,B
439: Education attaint - Bachelor's degree (18–24) (%),0.078813374,0.20775592,B
151: 2010 Federal Spending - Comm-unity ($/person),0.017729575,0.05927011,B
"433: 2016 Crime - ARSON (per 100,000)",0.041557375,0.08412818,B
371: Climate Change Survey - personal (%),0.075090595,0.6719785,B
391: Climate Change Survey - teachGW (%),0.21432762,1.0,B
381: Climate Change Survey - reducetax (%),0.34743375,0.9465528,B
384: Climate Change Survey - supportRPSOppose (%),0.8180109,0.1493367,A
289: County Health - Driving alone to work (% Drive Alone),0.9154677,0.7561507,A
373: Climate Change Survey - timing (%),0.12590896,0.8788991,B
"84: ESRI Demographics - AMERI_ES (per 100,000)",0.004569663,0.053746648,B
374: Climate Change Survey - timingOppose (%),0.91138345,0.116432376,A
293: County Health - Long commute - driving alone (% Long Commute - Drives Alone),0.4019038,0.360114,A
"448: Religion - Church of Christ (per 1,000)",0.08813438,0.00038263964,A
327: County Health - Firearm fatalities (Firearm Fatalities Rate),0.21670151,0.096340455,A
275: County Health - High school graduation (Graduation Rate),0.89182234,0.70112795,A
"459: Religion - Church of the Nazarene (per 1,000)",0.112749316,0.0028772273,A
217: CDC WONDER - Homicide (0),0.07019691,0.1754427,B
394: Climate Change Survey - corporationsOppose (%),0.691432,0.08233115,A
"426: 2016 Crime - MURDER (per 100,000)",0.030073643,0.09237024,B
404: Climate Change Survey - prienvOppose (%),0.81099486,0.09348153,A
408: Climate Change Survey - mediaweeklyOppose (%),0.67336285,0.42090437,A
"103: ESRI Demographics - Popn: Age 85-up (per 100,000)",0.30266246,0.16370821,A
"99: ESRI Demographics - Popn: Age 45-54 (per 100,000)",0.5087661,0.41565937,A
397: Climate Change Survey - congress (%),0.14106865,0.8196505,B
71: 2015 Census - Eligible popn (%),0.7177123,0.526734,A
403: Climate Change Survey - prienv (%),0.22457124,0.9228174,B
380: Climate Change Survey - CO2limitsOppose (%),0.6505559,0.068588495,A
"454: Religion - United Methodist Church (per 1,000)",0.23000047,0.032492533,A
361: Climate Change Survey - worried (%),0.08362755,0.83030176,B
"69: 2015 Census - Popn over 18 and citizen (per 100,000)",0.6705226,0.596845,A
326: County Health - Homicides (Homicide Rate),0.083991595,0.19205938,B
210: 2010 Health Metrics - Female sufficient activity (%),0.40115866,0.60479015,B
311: County Health - Drug overdose deaths (Drug Overdose Mortality Rate),0.2595084,0.12354158,A
362: Climate Change Survey - worriedOppose (%),0.9487256,0.1697603,A
"446: Religion - Assemblies of God (per 1,000)",0.05733066,0.022827301,A
332: County Health - Demographics (% American Indian/Alaskan Native),0.0075697573,0.0598773,B
396: Climate Change Survey - citizensOppose (%),0.7058935,0.057733543,A
189: 2010 IRS Taxes - AGI inequality (25k:200k) (ratio),0.049502857,0.046886344,A
318: County Health - Other primary care providers (Other PCP Rate),0.04477275,0.07383057,B
"457: Religion - Lutheran Church (per 1,000)",0.10896626,0.00034119887,A
