AL Autauga,0.71076345,0.19576466,A
AL Baldwin,0.71218425,0.17819755,A
AL Barbour,0.5370003,0.36428463,A
AL Bibb,0.7866935,0.113858946,A
AL Blount,0.90604526,0.016440624,A
AL Bullock,0.3127987,0.59611285,B
AL Butler,0.5991095,0.34967747,A
AL Calhoun,0.69400495,0.23529527,A
AL Chambers,0.6231944,0.30699143,A
AL Cherokee,0.9150692,0.038740728,A
AL Chilton,0.8283933,0.09964802,A
AL Choctaw,0.63592094,0.2932868,A
AL Clarke,0.60097325,0.32839143,A
AL Clay,0.88310134,0.06295194,A
AL Cleburne,0.89350206,0.043674793,A
AL Coffee,0.74345446,0.1795917,A
AL Colbert,0.7400095,0.1935416,A
AL Conecuh,0.69989586,0.26348242,A
AL Coosa,0.703148,0.21372376,A
AL Covington,0.8517948,0.08100098,A
AL Crenshaw,0.73861396,0.1839743,A
AL Cullman,0.92271084,0.015123739,A
AL Dale,0.7389905,0.18052107,A
AL Dallas,0.3587312,0.5979158,B
AL DeKalb,0.8422044,0.08764059,A
AL Elmore,0.7208439,0.17935546,A
AL Escambia,0.7634273,0.16980688,A
AL Etowah,0.76064175,0.18830736,A
AL Fayette,0.8831759,0.057400517,A
AL Franklin,0.78704846,0.14905144,A
AL Geneva,0.8879941,0.057801828,A
AL Greene,0.3892749,0.5376339,B
AL Hale,0.4951909,0.4157296,B
AL Henry,0.7200495,0.20289326,A
AL Houston,0.72198915,0.21193767,A
AL Jackson,0.9145323,0.025415996,A
AL Jefferson,0.39465874,0.5420372,B
AL Lamar,0.9092711,0.032483622,A
AL Lauderdale,0.74521786,0.17448153,A
AL Lawrence,0.8401325,0.08720792,A
AL Lee,0.4670482,0.38703078,B
AL Limestone,0.7581675,0.13142154,A
AL Lowndes,0.3657507,0.5775234,B
AL Macon,0.2339664,0.7010944,B
AL Madison,0.47995698,0.4229018,B
AL Marengo,0.5368874,0.39552265,B
AL Marion,0.9020777,0.039102267,A
AL Marshall,0.80909693,0.1321147,A
AL Mobile,0.5421319,0.3795927,B
AL Monroe,0.67749727,0.27506518,A
AL Montgomery,0.27681443,0.6470149,B
AL Morgan,0.76295507,0.17085485,A
AL Perry,0.4440256,0.47891906,B
AL Pickens,0.61347187,0.2941685,A
AL Pike,0.545401,0.37110972,A
AL Randolph,0.78967065,0.14603119,A
AL Russell,0.47509846,0.410985,B
AL St Clair,0.82368696,0.0727151,A
AL Shelby,0.62505484,0.25261927,A
AL Sumter,0.38474613,0.5326412,B
AL Talladega,0.64378226,0.2723709,A
AL Tallapoosa,0.69835806,0.25586075,A
AL Tuscaloosa,0.5203759,0.36744198,B
AL Walker,0.9191088,0.051187374,A
AL Washington,0.75744903,0.15744321,A
AL Wilcox,0.46795467,0.4843865,B
AL Winston,0.9448161,0.0119329635,A
AK Fairbanks North Star,0.39477023,0.43895346,B
AK Denali,0.44091716,0.4793564,B
AK Yukon-Koyukuk,0.44194672,0.5284181,B
AK Southeast Fairbanks,0.49445066,0.4003714,B
AK Valdez-Cordova,0.43367666,0.50119853,B
AK Matanuska-Susitna,0.46281326,0.3882472,B
AK Anchorage,0.31133723,0.5497462,B
AK Kenai Peninsula,0.47836602,0.40409863,B
AK Kodiak Island,0.32100642,0.5484812,B
AK Yakutat,0.44413045,0.47583947,B
AK Juneau,0.31726995,0.561183,B
AK Hoonah-Angoon,0.40337357,0.5341179,B
AK Skagway,0.37021944,0.5270849,B
AK Haines,0.46938834,0.46014634,B
AK Prince of Wales-Hyder,0.41465643,0.48796636,B
