Blue,5
Tomichi,5
Eagle,5
East-Taylor,5
Colorado Headwaters,5
Piedra,4
Roaring Fork,5
Upper Yampa,5
North Fork Gunnison,5
Blanco Canyon,1
Upper Gunnison,5
Animas,4
Uncompahgre,4
Upper San Juan,4
Muddy Four,4
Upper White,5
Piceance-Yellow,4
Little Snake,4
Upper Gila,3
San Miguel,4
Lower Gunnison,4
Mancos,1
Vermilion,4
Chaco,1
Lower Yampa,4
Animas Valley,3
Colorado Headwaters-Plateau,4
McElmo,1
Middle San Juan,1
Upper Dolores,4
Upper Puerco,1
Lower Dolores,4
Upper Gila-Mangas,3
San Francisco,3
Carrizo Wash,3
Bitter,4
Montezuma,1
Little Colorado Headwaters,3
Lower White,4
Zuni,1
Westwater Canyon,1
San Simon,3
Big Sandy High,4
Upper Colorado-Kane Springs,1
Willow,4
Lower San Juan-Four Corners,1
Lower Green-Diamond,4
New Fork,5
Lower Puerco,1
White One,3
Black,3
Leroux Wash,1
Upper Little Colorado,3
Silver,3
Upper Green-Flaming Gorge Reservoir,4
Upper Green-Slate,4
Chinle,1
Upper San Pedro,3
Upper Gila-San Carlos Reservoir,3
Cottonwood Wash,1
Lower Green,1
Carrizo,3
Lower Green-Desolation Canyon,4
Upper Green,5
Dirty Devil,1
San Carlos,3
Jadito Wash,1
Blacks Fork,4
Lower San Juan,1
Lower San Pedro,3
Corn-Oraibi,1
Muddy One,4
Rillito,3
Chevelon Canyon,3
Polacca Wash,1
Upper Lake Powell,1
Upper Salt,3
Duchesne,4
Dinnebito Wash,1
Upper Santa Cruz,3
Strawberry,5
Middle Little Colorado,3
Price,4
Tonto,3
San Rafael,4
Moenkopi Wash,1
Brawley Wash,3
Muddy Two,1
Canyon Diablo,1
Escalante,1
Fremont,1
Aguirre Valley,3
Lower Verde,3
Lower Little Colorado,1
Lower Lake Powell,1
Lower Colorado-Marble Canyon,1
Lower Salt,2
Middle Gila,2
Paria,1
Lower Santa Cruz,2
Santa Rosa Wash,2
Upper Verde,3
Aqua Fria,2
Lower Gila-Painted Rock Reservoir,2
Havasu Canyon,3
Kanab,1
Hassayampa,2
Big Chino-Williamson Valley,3
Tenmile Wash,2
Santa Maria,2
Burro,2
Fort Pearce Wash,1
Centennial Wash,2
San Cristobal Wash,2
Grand Canyon,2
Big Sandy Low,2
Upper Virgin,1
Bill Williams,2
Grand Wash,2
Red Lake,2
Tyson Wash,2
Bouse Wash,2
Sacramento Wash,2
Lower Virgin,2
Lower Gila,2
Detrital Wash,2
Meadow Valley Wash,1
Havasu-Mohave Lakes,2
Lake Mead,2
Muddy Three,2
Imperial Reservoir,2
Piute Wash,2
White Two,1
Las Vegas Wash,2
