Blue,6
Tomichi,6
Eagle,6
East-Taylor,6
Colorado Headwaters,6
Piedra,6
Roaring Fork,6
Upper Yampa,6
North Fork Gunnison,6
Blanco Canyon,2
Upper Gunnison,6
Animas,6
Uncompahgre,6
Upper San Juan,2
Muddy Four,4
Upper White,6
Piceance-Yellow,4
Little Snake,4
Upper Gila,3
San Miguel,6
Lower Gunnison,6
Mancos,2
Vermilion,4
Chaco,2
Lower Yampa,4
Animas Valley,3
Colorado Headwaters-Plateau,6
McElmo,2
Middle San Juan,2
Upper Dolores,6
Upper Puerco,3
Lower Dolores,6
Upper Gila-Mangas,3
San Francisco,3
Carrizo Wash,3
Bitter,4
Montezuma,2
Little Colorado Headwaters,3
Lower White,4
Zuni,3
Westwater Canyon,6
San Simon,3
Big Sandy High,4
Upper Colorado-Kane Springs,2
Willow,4
Lower San Juan-Four Corners,2
Lower Green-Diamond,4
New Fork,4
Lower Puerco,3
White One,3
Black,3
Leroux Wash,3
Upper Little Colorado,3
Silver,3
Upper Green-Flaming Gorge Reservoir,4
Upper Green-Slate,4
Chinle,2
Upper San Pedro,3
Upper Gila-San Carlos Reservoir,3
Cottonwood Wash,2
Lower Green,2
Carrizo,5
Lower Green-Desolation Canyon,4
Upper Green,4
Dirty Devil,2
San Carlos,3
Jadito Wash,2
Blacks Fork,4
Lower San Juan,2
Lower San Pedro,3
Corn-Oraibi,2
Muddy One,4
Rillito,3
Chevelon Canyon,5
Polacca Wash,2
Upper Lake Powell,2
Upper Salt,5
Duchesne,4
Dinnebito Wash,2
Upper Santa Cruz,3
Strawberry,4
Middle Little Colorado,3
Price,4
Tonto,5
San Rafael,2
Moenkopi Wash,2
Brawley Wash,3
Muddy Two,2
Canyon Diablo,5
Escalante,1
Fremont,2
Aguirre Valley,3
Lower Verde,5
Lower Little Colorado,2
Lower Lake Powell,2
Lower Colorado-Marble Canyon,1
Lower Salt,5
Middle Gila,5
Paria,1
Lower Santa Cruz,5
Santa Rosa Wash,5
Upper Verde,1
Aqua Fria,5
Lower Gila-Painted Rock Reservoir,5
Havasu Canyon,1
Kanab,1
Hassayampa,5
Big Chino-Williamson Valley,1
Tenmile Wash,5
Santa Maria,1
Burro,1
Fort Pearce Wash,1
Centennial Wash,5
San Cristobal Wash,5
Grand Canyon,1
Big Sandy Low,1
Upper Virgin,1
Bill Williams,1
Grand Wash,1
Red Lake,1
Tyson Wash,5
Bouse Wash,5
Sacramento Wash,1
Lower Virgin,1
Lower Gila,5
Detrital Wash,1
Meadow Valley Wash,1
Havasu-Mohave Lakes,1
Lake Mead,1
Muddy Three,1
Imperial Reservoir,5
Piute Wash,1
White Two,1
Las Vegas Wash,1
