Name,S1,S2,S3,S4,S5
"COLUMN: 78 - Popn count (2015) (per 100,000)",3.404352176590008e-5,1.1542958496760261e-18,1.6877178552697835e-18,3.346624193412711e-5,1.3940233574137708e-5
COLUMN: 21 | CATEGORY: '2016 ELECTION' | VARIABLE: '' | UNITS: '(%)'' | COVERAGE: '100.0%',3.285745887435841e-12,0.00042920631894841587,0.0003110457499922164,0.000328566075124031,0.0030938658028678186
COLUMN: 998 | CATEGORY: 'COVID-19 (05-07-2020)' | VARIABLE: 'Case rate (per million)' | UNITS: 'Rate'' | COVERAGE: '100.0%',0.03424117431874861,1.1542958496760261e-18,0.0026938696288286716,0.03459758064290951,2.4643952931981613e-9
COLUMN: 999 | CATEGORY: 'COVID-19 (05-07-2020)' | VARIABLE: 'Death rate (per million)' | UNITS: 'Rate'' | COVERAGE: '100.0%',0.1135630287445463,1.1542958496760261e-18,1.6877178552697835e-18,1.1156847423751678e-18,8.19122539459652e-19
COLUMN: 1000 | CATEGORY: 'COVID-19 (05-07-2020)' | VARIABLE: 'Worst week - cases (weekly cases per million)' | UNITS: 'Rate'' | COVERAGE: '100.0%',0.008859988093464699,1.1542958496760261e-18,0.0030571361215413623,0.018102739679007523,2.3933827347678903e-10
COLUMN: 1001 | CATEGORY: 'COVID-19 (05-07-2020)' | VARIABLE: 'Worst week - deaths (weekly deaths per million)' | UNITS: 'Rate'' | COVERAGE: '78.5%',9.206322975162888e-19,1.1542958496760261e-18,0.5894900931868344,1.1156847423751678e-18,8.19122539459652e-19
COLUMN: 1002 | CATEGORY: 'COVID-19 (06-17-2020)' | VARIABLE: 'Case rate (per million)' | UNITS: 'Rate'' | COVERAGE: '100.0%',0.04510304545903602,1.3993960741846145e-5,0.005977444381654044,0.10018284745213613,8.19122539459652e-19
COLUMN: 1003 | CATEGORY: 'COVID-19 (06-17-2020)' | VARIABLE: 'Death rate (per million)' | UNITS: 'Rate'' | COVERAGE: '100.0%',0.18372402534186477,1.1542958496760261e-18,1.6877178552697835e-18,1.1156847423751678e-18,8.19122539459652e-19
COLUMN: 1004 | CATEGORY: 'COVID-19 (06-17-2020)' | VARIABLE: 'Worst week - cases (weekly cases per million)' | UNITS: 'Rate'' | COVERAGE: '95.7%',0.007798263553100837,0.0004984421788543665,0.004364868069161659,0.03968634150297025,8.19122539459652e-19
COLUMN: 1005 | CATEGORY: 'COVID-19 (06-17-2020)' | VARIABLE: 'Worst week - deaths (weekly deaths per million)' | UNITS: 'Rate'' | COVERAGE: '59.9%',0.07387047042856147,0.04803546467173113,0.08697923468779079,3.040606407251628e-11,0.004249784887325587
COLUMN: 1006 | CATEGORY: 'COVID-19 (07-27-2020)' | VARIABLE: 'Case rate (per million)' | UNITS: 'Rate'' | COVERAGE: '100.0%',0.033321838435556826,0.05966445195226908,0.004946123400273124,0.21821481951608795,1.4323725955877695e-8
COLUMN: 1007 | CATEGORY: 'COVID-19 (07-27-2020)' | VARIABLE: 'Death rate (per million)' | UNITS: 'Rate'' | COVERAGE: '100.0%',0.1712982111600496,0.0708846202482019,0.021720647710262005,1.1156847423751678e-18,8.19122539459652e-19
COLUMN: 1008 | CATEGORY: 'COVID-19 (07-27-2020)' | VARIABLE: 'Worst week - cases (weekly cases per million)' | UNITS: 'Rate'' | COVERAGE: '98.8%',0.0015856391066856744,0.020036783330920422,0.004326706360697109,0.06416580555527762,4.799797872569328e-6
COLUMN: 1009 | CATEGORY: 'COVID-19 (07-27-2020)' | VARIABLE: 'Worst week - deaths (weekly deaths per million)' | UNITS: 'Rate'' | COVERAGE: '70.5%',0.06848647563740594,0.110333681579373,0.10217787217119421,1.8881982443959137e-13,0.0021123118473568153
COLUMN: 1010 | CATEGORY: 'COVID-19 (08-31-2020)' | VARIABLE: 'Case rate (per million)' | UNITS: 'Rate'' | COVERAGE: '100.0%',0.02130068569175653,0.12457889390029334,1.9878344751027525e-7,0.2934731799675645,0.028641976141678255
COLUMN: 1011 | CATEGORY: 'COVID-19 (08-31-2020)' | VARIABLE: 'Death rate (per million)' | UNITS: 'Rate'' | COVERAGE: '100.0%',0.13935819611891517,0.20637255561382656,0.023026208312119798,3.2960286359619822e-15,8.19122539459652e-19
COLUMN: 1012 | CATEGORY: 'COVID-19 (08-31-2020)' | VARIABLE: 'Worst week - cases (weekly cases per million)' | UNITS: 'Rate'' | COVERAGE: '99.5%',2.8561066497766345e-9,0.029335957673741836,0.002452712824352602,0.07317904942970589,0.00563507724374983
COLUMN: 1013 | CATEGORY: 'COVID-19 (08-31-2020)' | VARIABLE: 'Worst week - deaths (weekly deaths per million)' | UNITS: 'Rate'' | COVERAGE: '79.3%',0.02926049439797333,0.14161667677540882,0.0696916706259192,9.804735351828625e-13,0.004958667544336106
COLUMN: 197 | CATEGORY: 'ATF' | VARIABLE: 'Gun shops' | UNITS: '(count)'' | COVERAGE: '97.9%',1.529684100284506e-17,1.1395247202644592e-5,2.710079285416591e-5,5.529696615284238e-6,0.00022192028522302368
COLUMN: 827 | CATEGORY: 'US Polciy Database' | VARIABLE: 'RNTGP Renter grace period or use of security deposit to pay rent renter_grace start date' | UNITS: 'Date'' | COVERAGE: '0.9%',9.206322975162888e-19,1.1542958496760261e-18,1.6877178552697835e-18,1.1156847423751678e-18,8.19122539459652e-19
COLUMN: 198 | CATEGORY: 'ATF' | VARIABLE: 'All fire businesses' | UNITS: '(count)'' | COVERAGE: '98.2%',9.206322975162888e-19,1.461265712469822e-5,3.0837744944349916e-5,6.309622625715574e-6,0.00025732857125451003
COLUMN: 336 | CATEGORY: 'County Health Rankings & Roadmaps (http://www.countyhealthrankings.org/explore-health-rankings)' | VARIABLE: 'Demographics' | UNITS: '% Non-Hispanic White'' | COVERAGE: '100.0%',0.00013431858906657273,6.238778059314868e-11,0.00022503277039935904,0.00024001538666120015,0.0038242712008907244
"COLUMN: 535 | CATEGORY: 'IHME Cancer Mortality' | VARIABLE: 'Mortality Rate, 2014* Lip & oral cavity cancer' | UNITS: 'Rate'' | COVERAGE: '8.3%'",9.783741286275e-5,0.000623623767560814,0.001516235124519661,0.00038645007096137343,0.001340669777258621
COLUMN: 372 | CATEGORY: 'Yale Climate Opinion' | VARIABLE: 'personalOppose' | UNITS: '%'' | COVERAGE: '100.0%',8.611766662946151e-5,1.7241178586225482e-6,0.00025805390324357336,0.0002798665960189973,0.003472220653020819
"COLUMN: 553 | CATEGORY: 'IHME Cancer Mortality' | VARIABLE: 'Mortality Rate, 2014* Larynx cancer' | UNITS: 'Rate'' | COVERAGE: '8.3%'",0.00011467419070673188,0.0005946255751852205,0.0006247518790108119,0.000349106973560024,0.0010116818629078218
