Name,S1,S2,S3,S4
"COLUMN: 78 - Popn count (2015) (per 100,000)",2.979044324979478e-5,1.47787591720849e-5,9.697215292739409e-19,3.214472228070241e-5
COLUMN: 21 | CATEGORY: '2016 ELECTION' | VARIABLE: '' | UNITS: '(%)'' | COVERAGE: '100.0%',0.00018836389192839734,0.003048301559542081,0.0004669987060104822,2.231878051686699e-5
COLUMN: 998 | CATEGORY: 'COVID-19 (05-07-2020)' | VARIABLE: 'Case rate (per million)' | UNITS: 'Rate'' | COVERAGE: '100.0%',0.03503367683990753,3.128822221067756e-5,2.973304640610438e-17,0.03165189817639766
COLUMN: 999 | CATEGORY: 'COVID-19 (05-07-2020)' | VARIABLE: 'Death rate (per million)' | UNITS: 'Rate'' | COVERAGE: '100.0%',9.07133254134832e-19,7.277931867026194e-19,9.697215292739409e-19,0.10696045162285242
COLUMN: 1000 | CATEGORY: 'COVID-19 (05-07-2020)' | VARIABLE: 'Worst week - cases (weekly cases per million)' | UNITS: 'Rate'' | COVERAGE: '100.0%',0.018236859700802268,0.00010171713040470425,2.144073565432361e-11,0.008378965587618435
COLUMN: 1001 | CATEGORY: 'COVID-19 (05-07-2020)' | VARIABLE: 'Worst week - deaths (weekly deaths per million)' | UNITS: 'Rate'' | COVERAGE: '78.5%',9.07133254134832e-19,7.277931867026194e-19,9.697215292739409e-19,0.07172551108351048
COLUMN: 1002 | CATEGORY: 'COVID-19 (06-17-2020)' | VARIABLE: 'Case rate (per million)' | UNITS: 'Rate'' | COVERAGE: '100.0%',0.10225003455108787,5.718309476594558e-13,0.00010335999221738249,0.039695101484634045
COLUMN: 1003 | CATEGORY: 'COVID-19 (06-17-2020)' | VARIABLE: 'Death rate (per million)' | UNITS: 'Rate'' | COVERAGE: '100.0%',9.07133254134832e-19,7.277931867026194e-19,1.7598062523010034e-17,0.1730422738965383
COLUMN: 1004 | CATEGORY: 'COVID-19 (06-17-2020)' | VARIABLE: 'Worst week - cases (weekly cases per million)' | UNITS: 'Rate'' | COVERAGE: '95.7%',0.04008464052265156,1.8008098409176353e-9,0.0011881725349870622,0.006571978201472145
COLUMN: 1005 | CATEGORY: 'COVID-19 (06-17-2020)' | VARIABLE: 'Worst week - deaths (weekly deaths per million)' | UNITS: 'Rate'' | COVERAGE: '59.9%',3.666345133120035e-8,0.0037053031664748518,0.07179859774913767,0.0712102785082263
COLUMN: 1006 | CATEGORY: 'COVID-19 (07-27-2020)' | VARIABLE: 'Case rate (per million)' | UNITS: 'Rate'' | COVERAGE: '100.0%',0.22557007999910442,0.004766917550071503,0.0411855163496193,0.026516764209669204
COLUMN: 1007 | CATEGORY: 'COVID-19 (07-27-2020)' | VARIABLE: 'Death rate (per million)' | UNITS: 'Rate'' | COVERAGE: '100.0%',1.5344043506366369e-10,7.277931867026194e-19,0.08284641771320748,0.15571610249716875
COLUMN: 1008 | CATEGORY: 'COVID-19 (07-27-2020)' | VARIABLE: 'Worst week - cases (weekly cases per million)' | UNITS: 'Rate'' | COVERAGE: '98.8%',0.06510730455914783,0.0017357970536681722,0.0146677885060992,0.0011988186889795817
COLUMN: 1009 | CATEGORY: 'COVID-19 (07-27-2020)' | VARIABLE: 'Worst week - deaths (weekly deaths per million)' | UNITS: 'Rate'' | COVERAGE: '70.5%',1.936818540427743e-8,0.0035777957368895836,0.13018082548252136,0.06890706490431645
COLUMN: 1010 | CATEGORY: 'COVID-19 (08-31-2020)' | VARIABLE: 'Case rate (per million)' | UNITS: 'Rate'' | COVERAGE: '100.0%',0.31503291967734304,0.03231792366703397,0.0865579037099941,0.013740981664983175
COLUMN: 1011 | CATEGORY: 'COVID-19 (08-31-2020)' | VARIABLE: 'Death rate (per million)' | UNITS: 'Rate'' | COVERAGE: '100.0%',1.5145930467804797e-6,7.277931867026194e-19,0.21405882557067596,0.12615017554070027
COLUMN: 1012 | CATEGORY: 'COVID-19 (08-31-2020)' | VARIABLE: 'Worst week - cases (weekly cases per million)' | UNITS: 'Rate'' | COVERAGE: '99.5%',0.07646538336017487,0.0068305152012574566,0.02049615431894996,6.6069778455728e-14
COLUMN: 1013 | CATEGORY: 'COVID-19 (08-31-2020)' | VARIABLE: 'Worst week - deaths (weekly deaths per million)' | UNITS: 'Rate'' | COVERAGE: '79.3%',1.0709601990119165e-9,0.007800001052832755,0.14809477828905276,0.03254240946176843
COLUMN: 197 | CATEGORY: 'ATF' | VARIABLE: 'Gun shops' | UNITS: '(count)'' | COVERAGE: '97.9%',8.561747186624906e-7,0.00021490173628178877,2.0596561713562007e-5,1.3843096474808323e-18
COLUMN: 827 | CATEGORY: 'US Polciy Database' | VARIABLE: 'RNTGP Renter grace period or use of security deposit to pay rent renter_grace start date' | UNITS: 'Date'' | COVERAGE: '0.9%',9.07133254134832e-19,7.277931867026194e-19,9.697215292739409e-19,8.834429165030688e-19
