Name,S1,S2,S3,S4,S5,S6
AL Autauga,146.53743556364648,94.55087818576442,37.372373104328595,60.9807812885429,54.60909955400458,245.59489458490046
AL Baldwin,165.2533165285797,18.641881923094694,15.37288562911345,25.967708595140884,3.520731094393467e-14,213.4156506812174
AL Barbour,148.86557524245754,22.422533680535686,46.10026571201739,127.13004844567676,15.139507766622856,291.024532532169
AL Bibb,170.73032165546894,18.913041851066346,1.7293713152541827e-14,72.16052954381202,45.24725719810551,234.95481923384023
AL Blount,181.4096100813939,5.163863098044089,1.7293713152541827e-14,35.69217840105543,5.929129673045739,203.68056080727223
AL Bullock,18.89306064003497,469.04095553962935,1.7293713152541827e-14,320.49049850025864,285.94483257406443,447.38595942567304
AL Butler,63.850928517462364,782.9395977429591,1.7293713152541827e-14,219.11951223924163,265.30254303710075,292.3102376818007
AL Calhoun,176.45364912782284,24.797587789760474,1.7293713152541827e-14,22.31902689586309,12.899926106692211,241.58249430445844
AL Chambers,126.04068992029654,671.5772936221415,1.7293713152541827e-14,128.0885216337672,154.70974326711288,172.01701315006983
AL Cherokee,182.59545800182437,104.07382048039634,1.7293713152541827e-14,2.572998164795743,70.70090955192893,157.33545361314077
AL Chilton,158.6462716490491,31.00889645036971,1.7293713152541827e-14,39.13212507920738,18.239055654115703,280.5162732028906
AL Choctaw,124.15658038800458,384.35212339690776,1.7293713152541827e-14,156.4885965314001,346.31067089156113,145.64586034015352
AL Clarke,87.88916056541741,90.71845308738182,1.7293713152541827e-14,82.44335263830591,63.39625646745957,452.0753988144064
AL Clay,145.27019462767285,103.65826832926042,1.7293713152541827e-14,20.0462068465705,79.00543774410642,282.41892511023667
AL Cleburne,197.16115512859608,46.32248042585975,1.7293713152541827e-14,15.365150498433252,90.80685981091068,136.35726572609096
AL Coffee,194.7828910341608,12.408084191954536,1.7293713152541827e-14,91.42370264033498,14.095974956230009,143.67743258019206
AL Colbert,153.08063310029323,60.81743782506912,1.7293713152541827e-14,51.4752856913267,41.412720328839036,275.2453679398122
AL Conecuh,78.43678326053168,73.99499413144211,1.7293713152541827e-14,98.25231901553083,259.98524961288604,453.56153039017437
AL Coosa,213.71874247541004,89.71914772396063,1.7293713152541827e-14,61.059079294958345,84.8145294474693,68.60982543040494
AL Covington,124.03084843494128,72.05658135249236,1.7293713152541827e-14,56.80767215399225,108.39638708618585,344.0347735233267
AL Crenshaw,63.513152018632674,101.68475763000397,1.7293713152541827e-14,57.93177093011849,293.6639095222599,465.27777636260345
AL Cullman,189.12116863947716,9.299914576249252,1.7293713152541827e-14,45.773246427189136,6.993218461475276,188.8392931842605
AL Dale,132.8803252062094,4.5564604115192046e-14,1.7293713152541827e-14,40.20760516393737,264.57657382769463,267.88687433039524
AL Dallas,89.30994319809938,144.95192298637267,1.7293713152541827e-14,156.99416783763368,115.45422923414336,444.172135439294
AL DeKalb,155.9450279927063,40.517588963993276,1.7293713152541827e-14,76.9384384786125,8.660056252463185,295.8415851760815
AL Elmore,144.11481151712817,114.14701468078039,1.7293713152541827e-14,65.36025839974643,48.83244865624751,274.2005035840552
AL Escambia,93.0283388058356,93.94336875866675,1.7293713152541827e-14,20.002187630490155,70.31922819376172,465.79475730565207
AL Etowah,156.47802038815527,87.92076844366154,1.7293713152541827e-14,31.606781207855263,23.18645227168381,290.03509935022646
AL Fayette,183.61248588803994,4.5564604115192046e-14,1.7293713152541827e-14,43.80279057147626,212.87285573748704,166.2502509926744
AL Franklin,111.21674918886418,221.1466502566231,1.7293713152541827e-14,264.5723024485204,75.1992401927708,357.76971724338387
AL Geneva,200.96763919044284,4.5564604115192046e-14,1.7293713152541827e-14,24.829426221559306,28.210560842923023,155.37175628384455
AL Greene,59.797209756216866,552.661014905089,1.7293713152541827e-14,117.5158040735379,272.4946840081452,347.48908671771335
AL Hale,41.57379978674546,651.097707884414,1.7293713152541827e-14,59.61400974650455,333.3997643502441,365.8306615794551
AL Henry,177.25317056620804,80.86584856002727,1.7293713152541827e-14,76.00664903137643,58.100632079189744,161.35485429402436
AL Houston,185.02991533708715,42.38376908839095,1.7293713152541827e-14,38.07657346959125,7.900030616008586,180.18234486464192
AL Jackson,182.17515101467487,37.81632027798919,1.7293713152541827e-14,37.69106393465257,3.520731094393467e-14,226.9746921369653
AL Jefferson,147.6149463501551,142.27211994073005,1.7293713152541827e-14,22.98060724587335,3.520731094393467e-14,275.48296659863774
AL Lamar,196.6696774804602,4.5564604115192046e-14,1.7293713152541827e-14,72.08683199890464,50.882105808453574,167.00503414448053
AL Lauderdale,189.14631079613252,31.878171721690943,1.7293713152541827e-14,31.392040168249572,17.934899355192943,157.5911441451926
AL Lawrence,210.08626989238772,4.5564604115192046e-14,1.7293713152541827e-14,26.89049823161922,14.100126555099504,131.30155822365577
AL Lee,145.68785118346727,158.37227321521797,1.7293713152541827e-14,51.43531919622041,38.52985014643901,238.62212811496838
AL Limestone,183.4281226281627,4.5564604115192046e-14,1.7293713152541827e-14,35.73991768410708,28.139647290608654,166.40008559173964
AL Lowndes,5.5060927617503017e-14,1122.1075597840015,1.7293713152541827e-14,369.11112861444053,393.071011596286,409.83791645898543
AL Macon,126.85829712365177,284.7468271352143,1.7293713152541827e-14,27.018306883393375,106.65261762139639,277.56817051258827
AL Madison,174.71231957081395,12.26207897653467,1.7293713152541827e-14,27.704953849488536,3.520731094393467e-14,191.5117944006814
AL Marengo,101.7719508760662,326.35096255413515,1.7293713152541827e-14,89.0902741338433,122.43473085616819,319.15995606704536
AL Marion,129.91156436029362,313.6760231712662,1.7293713152541827e-14,28.883444014607786,182.62641460468325,266.7782300953876
AL Marshall,144.49057026186222,91.85514609195448,1.7293713152541827e-14,159.5061671412804,40.30700922434767,305.1998363823678
AL Mobile,133.02108930436995,247.87346484871594,1.7293713152541827e-14,39.773723223894734,10.303887360626673,294.0071489285687
AL Monroe,159.28382771327472,63.36243825680214,1.7293713152541827e-14,93.8056543926354,54.5820956381383,242.37795320047277
AL Montgomery,109.56333597726298,232.02694936240252,1.7293713152541827e-14,112.5413778681023,53.80818292019602,331.26975805179563
AL Morgan,175.99331371761758,9.924423332069134,1.7293713152541827e-14,75.15960760852985,9.727312887225272,227.30689956337997
AL Perry,46.34700389602266,4.5564604115192046e-14,1.7293713152541827e-14,145.1688479951297,92.98154635336154,686.8178947165366
AL Pickens,152.89468562321542,200.74906384170112,1.7293713152541827e-14,58.76523902567542,72.23572766374218,244.43194058269344
AL Pike,171.92910452821863,40.96558961178043,1.7293713152541827e-14,133.22530540300448,27.48443300541515,219.19288276543128
AL Randolph,167.80704759604671,258.97414786273583,1.7293713152541827e-14,70.12698774764745,85.19390330583508,165.32353105584923
AL Russell,184.84595184087533,4.5564604115192046e-14,1.7293713152541827e-14,106.46325096761777,3.520731094393467e-14,197.42098717536578
AL St Clair,164.23385367089801,17.066919435039733,1.7293713152541827e-14,23.790537692404197,21.01833189047298,237.5504327818352
AL Shelby,159.34844352629216,73.4764551911929,1.7293713152541827e-14,43.47312731889635,3.520731094393467e-14,172.9231794564389
AL Sumter,85.5203446985886,619.0906447733477,1.7293713152541827e-14,166.4195959845705,214.0298563559123,248.1129334212649
AL Talladega,178.8083327374629,44.602279947741586,1.7293713152541827e-14,19.665088872836733,16.844541361272086,221.33602697803164
AL Tallapoosa,63.35744528116323,991.5675240436225,1.7293713152541827e-14,21.28335160010195,613.0597759905128,131.6683054215366
AL Tuscaloosa,139.7273957411261,88.62218578229411,1.7293713152541827e-14,65.16647048880553,22.237765564096964,281.919776573981
AL Walker,114.63543643942548,134.75858761362875,1.7293713152541827e-14,73.95144375489325,274.5633508222081,337.7737547664803
AL Washington,105.74472296663289,229.8037226343826,1.7293713152541827e-14,39.47648921393279,171.78026329331556,336.20782546728776
AL Wilcox,71.12627345424539,501.6878552174535,1.7293713152541827e-14,222.99250476565715,203.52690593725697,353.71207535533017
AL Winston,163.0164194003652,45.07823329601454,1.7293713152541827e-14,63.772041502726715,120.93995664123032,246.89536647881505
AK Fairbanks North Star,201.22211165816427,21.194411574076128,1.7293713152541827e-14,17.54687857390241,5.040849886622381,51.80538399061052
