Name,S1,S2,S3,S4,S5
AL Autauga,105.67596261780295,147.7321960150899,32.61066844427901,183.30630978023999,170.48325069466463
AL Baldwin,28.265431091617785,48.03593951837867,10.929227495054427,161.5190204924369,189.91545523608525
AL Barbour,47.785820791749146,91.28806123662936,36.15499085185298,297.0589774580383,178.6603492657481
AL Bibb,19.615877759818787,151.57036221333797,2.9213299143790816e-14,182.92850970583143,188.04986949167386
AL Blount,5.370482309641265,72.00912858338705,2.9213299143790816e-14,154.7376823403931,199.784245329167
AL Bullock,550.83697673157,424.492560231752,2.9213299143790816e-14,526.2008090421813,40.22180071382554
AL Butler,864.4389896684788,339.0099996170576,2.9213299143790816e-14,339.5266832301023,80.55716493603666
AL Calhoun,22.919305432513774,105.5057055037813,2.9213299143790816e-14,143.35700510827684,206.31704445428292
AL Chambers,737.1923308693807,152.03425599324254,2.9213299143790816e-14,222.54802323511456,140.59961668166682
AL Cherokee,97.26187904088233,169.34915123447584,2.9213299143790816e-14,57.27751748188039,193.51909580998162
AL Chilton,28.78176049392291,126.69277319796335,2.9213299143790816e-14,181.02970217467927,191.23192843425528
AL Choctaw,489.36770792240964,395.8702326199087,2.9213299143790816e-14,163.81420501310902,107.38629610522639
AL Clarke,85.54371943129799,250.60139694230008,2.9213299143790816e-14,301.86075385423067,138.90034837399145
AL Clay,100.0718175153727,212.72703980487907,2.9213299143790816e-14,143.92129794829168,173.90247976153285
AL Cleburne,48.93223556619686,182.74503374169487,2.9213299143790816e-14,55.214538377090925,199.08162994891305
AL Coffee,15.113411983767136,64.86412897894289,2.9213299143790816e-14,181.0987129475181,195.29617604318005
AL Colbert,62.26333997189893,146.90221956308991,2.9213299143790816e-14,192.4161360765079,180.58314436107213
AL Conecuh,61.08723478801951,555.4375966517603,2.9213299143790816e-14,239.8795318478639,108.27405177048047
AL Coosa,113.54864698546163,117.54804341268516,2.9213299143790816e-14,85.80346173586737,200.76420538908323
AL Covington,48.08741755480388,326.79783770077375,2.9213299143790816e-14,178.98208997351128,151.8390580434891
AL Crenshaw,88.39295087498128,642.8315841986785,2.9213299143790816e-14,149.30691298621514,102.24963715017101
AL Cullman,8.383866180623425,78.68446064820166,2.9213299143790816e-14,149.2238382088716,203.7310738958295
AL Dale,5.3554287318972645e-14,433.9524259481535,2.9213299143790816e-14,97.74395495616331,146.40268583953335
AL Dallas,152.18159766149265,296.2581641773258,2.9213299143790816e-14,371.8634448170337,130.95792319329303
AL DeKalb,45.57406949852951,81.50389290340044,2.9213299143790816e-14,264.73642565562784,186.11102465413327
AL Elmore,105.37006846567766,176.37398686974677,2.9213299143790816e-14,196.19992845186516,168.81828519580284
AL Escambia,87.90341523860276,258.5678290367104,2.9213299143790816e-14,245.26698768978784,151.67874623611712
AL Etowah,86.83101695487754,120.87202412605619,2.9213299143790816e-14,189.4972852220784,192.13433934021808
AL Fayette,5.3554287318972645e-14,322.26588801781145,2.9213299143790816e-14,82.88458758931073,177.22466339583042
AL Franklin,245.43679602914204,195.01523668552915,2.9213299143790816e-14,462.1207656118626,127.52482126418226
AL Geneva,5.3554287318972645e-14,94.90305249799638,2.9213299143790816e-14,101.37614148936396,211.74646407343553
AL Greene,577.054909564711,468.7784886008555,2.9213299143790816e-14,219.04473008101291,85.53855517848446
AL Hale,690.2319423786399,517.9828558668281,2.9213299143790816e-14,166.697502782073,76.47863610882904
AL Henry,93.48553527499838,112.77683946645654,2.9213299143790816e-14,165.26301713717706,182.02422809044756
AL Houston,45.385710160398034,58.12610615846991,2.9213299143790816e-14,147.71918770055473,202.3630039491963
AL Jackson,40.553339584628866,52.546978644584186,2.9213299143790816e-14,185.0628537673483,206.53249316883912
AL Jefferson,140.38435366929838,69.61440891272875,2.9213299143790816e-14,188.50708608478692,189.84479146858226
AL Lamar,5.3554287318972645e-14,119.51497073128034,2.9213299143790816e-14,164.0671104552377,198.30488684870417
AL Lauderdale,30.14532428131436,88.43245974771713,2.9213299143790816e-14,107.98365913439835,201.4281612683473
AL Lawrence,5.3554287318972645e-14,72.46397712622603,2.9213299143790816e-14,95.58584950751518,216.41322959217163
AL Lee,176.37595895246008,74.96415727470291,2.9213299143790816e-14,208.06537654119688,173.1360979006486
AL Limestone,5.3554287318972645e-14,98.47595834085656,2.9213299143790816e-14,119.28131427122233,194.76536833565274
AL Lowndes,1239.9381009392653,512.5041983665379,2.9213299143790816e-14,541.0837761206033,1.3468856158065695e-5
AL Macon,268.002911677442,266.74354806356445,2.9213299143790816e-14,127.59324550936664,160.9878168698016
AL Madison,13.351449190026031,53.27579006979636,2.9213299143790816e-14,145.262819448248,194.30243859225834
AL Marengo,345.5486557974959,235.62189677611127,2.9213299143790816e-14,243.39511378338264,134.4678192291601
AL Marion,310.8211169105693,348.81904635974195,2.9213299143790816e-14,114.54383504342233,147.92483808260207
AL Marshall,101.08773022480294,139.88300906808368,2.9213299143790816e-14,337.19696571405865,163.1766733004273
AL Mobile,247.14022780562456,79.34615614569807,2.9213299143790816e-14,222.1864686841384,176.38042789160895
AL Monroe,69.55064290212997,146.41889671860852,2.9213299143790816e-14,221.4942042502733,176.0848070052479
AL Montgomery,245.46393640307323,148.85859383510453,2.9213299143790816e-14,298.24782714325755,146.69576417676447
AL Morgan,10.279604744665884,88.59335297001958,2.9213299143790816e-14,205.95661755376386,193.307555753519
AL Perry,5.3554287318972645e-14,348.2279279125327,2.9213299143790816e-14,502.3195406897777,120.40954418937348
