Blue,5
Tomichi,5
Eagle,5
East-Taylor,5
Colorado Headwaters,5
Piedra,5
Roaring Fork,5
Upper Yampa,5
North Fork Gunnison,5
Blanco Canyon,3
Upper Gunnison,5
Animas,5
Uncompahgre,5
Upper San Juan,5
Muddy Four,4
Upper White,5
Piceance-Yellow,4
Little Snake,4
Upper Gila,2
San Miguel,3
Lower Gunnison,3
Mancos,3
Vermilion,4
Chaco,3
Lower Yampa,4
Animas Valley,2
Colorado Headwaters-Plateau,5
McElmo,3
Middle San Juan,3
Upper Dolores,3
Upper Puerco,2
Lower Dolores,3
Upper Gila-Mangas,2
San Francisco,2
Carrizo Wash,2
Bitter,4
Montezuma,3
Little Colorado Headwaters,2
Lower White,4
Zuni,2
Westwater Canyon,3
San Simon,2
Big Sandy High,4
Upper Colorado-Kane Springs,3
Willow,4
Lower San Juan-Four Corners,3
Lower Green-Diamond,4
New Fork,4
Lower Puerco,2
White One,2
Black,2
Leroux Wash,2
Upper Little Colorado,2
Silver,2
Upper Green-Flaming Gorge Reservoir,4
Upper Green-Slate,4
Chinle,3
Upper San Pedro,2
Upper Gila-San Carlos Reservoir,2
Cottonwood Wash,2
Lower Green,3
Carrizo,2
Lower Green-Desolation Canyon,4
Upper Green,4
Dirty Devil,3
San Carlos,2
Jadito Wash,2
Blacks Fork,4
Lower San Juan,3
Lower San Pedro,2
Corn-Oraibi,3
Muddy One,4
Rillito,2
Chevelon Canyon,2
Polacca Wash,3
Upper Lake Powell,3
Upper Salt,2
Duchesne,4
Dinnebito Wash,3
Upper Santa Cruz,2
Strawberry,4
Middle Little Colorado,2
Price,4
Tonto,1
San Rafael,3
Moenkopi Wash,3
Brawley Wash,2
Muddy Two,3
Canyon Diablo,1
Escalante,3
Fremont,3
Aguirre Valley,2
Lower Verde,1
Lower Little Colorado,1
Lower Lake Powell,3
Lower Colorado-Marble Canyon,1
Lower Salt,1
Middle Gila,2
Paria,3
Lower Santa Cruz,2
Santa Rosa Wash,2
Upper Verde,1
Aqua Fria,1
Lower Gila-Painted Rock Reservoir,1
Havasu Canyon,1
Kanab,1
Hassayampa,1
Big Chino-Williamson Valley,1
Tenmile Wash,1
Santa Maria,1
Burro,1
Fort Pearce Wash,1
Centennial Wash,1
San Cristobal Wash,1
Grand Canyon,1
Big Sandy Low,1
Upper Virgin,1
Bill Williams,1
Grand Wash,1
Red Lake,1
Tyson Wash,1
Bouse Wash,1
Sacramento Wash,1
Lower Virgin,1
Lower Gila,1
Detrital Wash,1
Meadow Valley Wash,1
Havasu-Mohave Lakes,1
Lake Mead,1
Muddy Three,1
Imperial Reservoir,1
Piute Wash,1
White Two,4
Las Vegas Wash,1
