Name,S1,S2,S3,S4,S5
"COLUMN: 78 - Popn count (2015) (per 100,000)",6.620774596771403e-7,0.00029476930955627846,3.0038930688179214e-18,8.885740978985115e-5,8.296200110654636e-6
COLUMN: 21 | CATEGORY: '2016 ELECTION' | VARIABLE: '' | UNITS: '(%)'' | COVERAGE: '100.0%',0.004353259532140101,0.0011665653687150833,0.0005848576943835845,0.0003056169091447138,0.002994695934635179
COLUMN: 998 | CATEGORY: 'COVID-19 (05-07-2020)' | VARIABLE: 'Case rate (per million)' | UNITS: 'Rate'' | COVERAGE: '100.0%',4.086236213598765e-5,0.0003433415334043468,3.0038930688179214e-18,0.012131687419739658,0.00018077314664488104
COLUMN: 999 | CATEGORY: 'COVID-19 (05-07-2020)' | VARIABLE: 'Death rate (per million)' | UNITS: 'Rate'' | COVERAGE: '100.0%',1.6450683585465072e-18,3.0707653797533322e-18,3.0038930688179214e-18,0.025443205862872003,1.981849994010592e-18
COLUMN: 1000 | CATEGORY: 'COVID-19 (05-07-2020)' | VARIABLE: 'Worst week - cases (weekly cases per million)' | UNITS: 'Rate'' | COVERAGE: '100.0%',4.602683637062523e-5,3.0707653797533322e-18,3.0038930688179214e-18,0.004683540556057932,9.474755260235365e-5
COLUMN: 1001 | CATEGORY: 'COVID-19 (05-07-2020)' | VARIABLE: 'Worst week - deaths (weekly deaths per million)' | UNITS: 'Rate'' | COVERAGE: '78.5%',1.6450683585465072e-18,0.00023366437801097774,3.0038930688179214e-18,0.017478686040465458,1.981849994010592e-18
COLUMN: 1002 | CATEGORY: 'COVID-19 (06-17-2020)' | VARIABLE: 'Case rate (per million)' | UNITS: 'Rate'' | COVERAGE: '100.0%',0.0001884545678693596,0.0011644816751767895,0.00011598169550701536,0.023112528260996433,0.000262876555925634
COLUMN: 1003 | CATEGORY: 'COVID-19 (06-17-2020)' | VARIABLE: 'Death rate (per million)' | UNITS: 'Rate'' | COVERAGE: '100.0%',1.6450683585465072e-18,3.0707653797533322e-18,3.0038930688179214e-18,0.04116241231813083,1.981849994010592e-18
COLUMN: 1004 | CATEGORY: 'COVID-19 (06-17-2020)' | VARIABLE: 'Worst week - cases (weekly cases per million)' | UNITS: 'Rate'' | COVERAGE: '95.7%',0.00011846497845514854,0.00010299532135918935,9.377226539717641e-5,0.007423350281760078,0.00013716910746475793
COLUMN: 1005 | CATEGORY: 'COVID-19 (06-17-2020)' | VARIABLE: 'Worst week - deaths (weekly deaths per million)' | UNITS: 'Rate'' | COVERAGE: '59.9%',0.0002843295229531403,3.0707653797533322e-18,1.5283865948825187e-13,0.02591220292518795,0.0005676503345716698
COLUMN: 1006 | CATEGORY: 'COVID-19 (07-27-2020)' | VARIABLE: 'Case rate (per million)' | UNITS: 'Rate'' | COVERAGE: '100.0%',0.0013331147046134004,0.004642033604299756,0.002207508812797682,0.029777483497048077,1.970968488479279e-16
COLUMN: 1007 | CATEGORY: 'COVID-19 (07-27-2020)' | VARIABLE: 'Death rate (per million)' | UNITS: 'Rate'' | COVERAGE: '100.0%',1.6450683585465072e-18,0.00047934495375123807,3.0038930688179214e-18,0.05103945229664478,1.981849994010592e-18
COLUMN: 1008 | CATEGORY: 'COVID-19 (07-27-2020)' | VARIABLE: 'Worst week - cases (weekly cases per million)' | UNITS: 'Rate'' | COVERAGE: '98.8%',0.0004931126986327992,0.000874805778737652,0.0006877777055188754,0.007906727117732505,1.4652858020255054e-8
COLUMN: 1009 | CATEGORY: 'COVID-19 (07-27-2020)' | VARIABLE: 'Worst week - deaths (weekly deaths per million)' | UNITS: 'Rate'' | COVERAGE: '70.5%',0.0006525679163966992,3.0707653797533322e-18,0.00080922263747252,0.03174814367823933,0.0005422622199733833
COLUMN: 1010 | CATEGORY: 'COVID-19 (08-31-2020)' | VARIABLE: 'Case rate (per million)' | UNITS: 'Rate'' | COVERAGE: '100.0%',0.0032871760587103935,0.006377833365736196,0.005501486393371469,0.03140379201614469,1.5100367668060971e-12
COLUMN: 1011 | CATEGORY: 'COVID-19 (08-31-2020)' | VARIABLE: 'Death rate (per million)' | UNITS: 'Rate'' | COVERAGE: '100.0%',0.00026847421042974545,0.001599451743162283,0.0016754770369933282,0.05792972453591954,1.981849994010592e-18
COLUMN: 1012 | CATEGORY: 'COVID-19 (08-31-2020)' | VARIABLE: 'Worst week - cases (weekly cases per million)' | UNITS: 'Rate'' | COVERAGE: '99.5%',0.0009151781302442599,0.0007574877979046314,0.0013657797202876595,0.007395643502795959,3.508562599809442e-6
COLUMN: 1013 | CATEGORY: 'COVID-19 (08-31-2020)' | VARIABLE: 'Worst week - deaths (weekly deaths per million)' | UNITS: 'Rate'' | COVERAGE: '79.3%',0.0014504954339448239,3.0707653797533322e-18,0.0022366856973743566,0.02053510867583002,0.00018952250098847986
COLUMN: 197 | CATEGORY: 'ATF' | VARIABLE: 'Gun shops' | UNITS: '(count)'' | COVERAGE: '97.9%',0.00022114796711357552,3.0707653797533322e-18,4.21051232941252e-5,4.9957918838752105e-18,0.00033410166418624073
COLUMN: 827 | CATEGORY: 'US Polciy Database' | VARIABLE: 'RNTGP Renter grace period or use of security deposit to pay rent renter_grace start date' | UNITS: 'Date'' | COVERAGE: '0.9%',1.6450683585465072e-18,3.0707653797533322e-18,3.0038930688179214e-18,4.9957918838752105e-18,1.981849994010592e-18
COLUMN: 198 | CATEGORY: 'ATF' | VARIABLE: 'All fire businesses' | UNITS: '(count)'' | COVERAGE: '98.2%',0.00026096708658331124,3.0707653797533322e-18,4.6354734273683526e-5,4.9957918838752105e-18,0.0003834942536878321
COLUMN: 336 | CATEGORY: 'County Health Rankings & Roadmaps (http://www.countyhealthrankings.org/explore-health-rankings)' | VARIABLE: 'Demographics' | UNITS: '% Non-Hispanic White'' | COVERAGE: '100.0%',0.003994952070810049,0.0012077015502981296,4.12559367541392e-18,0.0007067138764264359,0.005249513384227456
"COLUMN: 535 | CATEGORY: 'IHME Cancer Mortality' | VARIABLE: 'Mortality Rate, 2014* Lip & oral cavity cancer' | UNITS: 'Rate'' | COVERAGE: '8.3%'",0.0022174618626301327,0.000869040957283543,0.0019378918757472204,0.0025387779616170138,0.0007186254798391148
COLUMN: 372 | CATEGORY: 'Yale Climate Opinion' | VARIABLE: 'personalOppose' | UNITS: '%'' | COVERAGE: '100.0%',0.0037928015408628165,0.0018558878940819737,3.0038930688179214e-18,3.529116117434649e-11,0.0043538634473379
"COLUMN: 553 | CATEGORY: 'IHME Cancer Mortality' | VARIABLE: 'Mortality Rate, 2014* Larynx cancer' | UNITS: 'Rate'' | COVERAGE: '8.3%'",0.0017669185541944333,0.0003313596017083256,0.002338536241429929,0.0021520111204375116,0.00025315213154794943
"COLUMN: 538 | CATEGORY: 'IHME Cancer Mortality' | VARIABLE: '% Change in Mortality Rate, 1980-2014 Nasopharynx cancer' | UNITS: 'Rate'' | COVERAGE: '8.3%'",0.0028813574843298212,0.0031809613151653256,0.002094273122673271,0.0025761993773770328,0.0016326186333455678
"COLUMN: 508 | CATEGORY: 'IHME Diabetes Prevalence' | VARIABLE: 'Prevalence, 2012, Males Diagnosed' | UNITS: 'Rate'' | COVERAGE: '100.0%'",0.0018800364762608871,0.0013446551243815742,0.003208179574013475,0.0014091872008592232,0.0005478182341711058
"COLUMN: 520 | CATEGORY: 'IHME Diabetes Prevalence' | VARIABLE: 'Prevalence, 2012, Males Total' | UNITS: 'Rate'' | COVERAGE: '100.0%'",0.001766453726549895,0.0011333055966596553,0.003071462853509641,0.0012955315916638596,0.0004821455511244224
COLUMN: 324 | CATEGORY: 'County Health Rankings & Roadmaps (http://www.countyhealthrankings.org/explore-health-rankings)' | VARIABLE: 'Children eligible for free or reduced price lunch' | UNITS: '% Free or Reduced Lunch'' | COVERAGE: '99.4%',0.002548708374459598,0.001914306208288987,0.004710765057142686,0.0011172010996105184,0.001360416139259142
"COLUMN: 518 | CATEGORY: 'IHME Diabetes Prevalence' | VARIABLE: 'Prevalence, 2012, Both Sexes Total' | UNITS: 'Rate'' | COVERAGE: '100.0%'",0.0016103834799104046,0.001043224426980712,0.003445478813738148,0.0011535425271276577,0.0003689210208786955
"COLUMN: 506 | CATEGORY: 'IHME Diabetes Prevalence' | VARIABLE: 'Prevalence, 2012, Both Sexes Diagnosed' | UNITS: 'Rate'' | COVERAGE: '100.0%'",0.0016873758991677037,0.0009989750095185676,0.0033884051920828272,0.0011948145950967097,0.0003459323298537031
COLUMN: 794 | CATEGORY: 'Incarceration Trends' | VARIABLE: 'latinx_jail_pop_rate' | UNITS: 'Total Population'' | COVERAGE: '94.4%',1.2101288835981037e-5,3.0707653797533322e-18,4.236754779872156e-6,4.9957918838752105e-18,2.2923711376563164e-6
COLUMN: 689 | CATEGORY: 'CDC Social Vulnerabilty Index' | VARIABLE: 'EPL_MINRTY' | UNITS: 'Rate'' | COVERAGE: '100.0%',0.0010908997987809752,0.006931904741764002,0.00475700307250804,0.0021677048750365353,0.00039849081709154784
