Name,S1,S2
"COLUMN:  78  - Popn count (2015) (per 100,000)",0.00016480403,2.8928698e-6
COLUMN: 21 | CATEGORY: '2016 ELECTION' | VARIABLE: '' | UNITS: '(%)'' | COVERAGE: '100.0%',0.000894904,0.0035553412
COLUMN: 998 | CATEGORY: 'COVID-19 (05-07-2020)' | VARIABLE: 'Case rate (per million)' | UNITS: 'Rate'' | COVERAGE: '100.0%',0.0023823497,8.428688e-5
COLUMN: 999 | CATEGORY: 'COVID-19 (05-07-2020)' | VARIABLE: 'Death rate (per million)' | UNITS: 'Rate'' | COVERAGE: '100.0%',0.004594359,7.6647336e-19
COLUMN: 1000 | CATEGORY: 'COVID-19 (05-07-2020)' | VARIABLE: 'Worst week - cases (weekly cases per million)' | UNITS: 'Rate'' | COVERAGE: '100.0%',0.0008600452,5.6590474e-5
COLUMN: 1001 | CATEGORY: 'COVID-19 (05-07-2020)' | VARIABLE: 'Worst week - deaths (weekly deaths per million)' | UNITS: 'Rate'' | COVERAGE: '78.5%',0.003439157,3.7878822e-15
COLUMN: 1002 | CATEGORY: 'COVID-19 (06-17-2020)' | VARIABLE: 'Case rate (per million)' | UNITS: 'Rate'' | COVERAGE: '100.0%',0.0047592768,0.00022200751
COLUMN: 1003 | CATEGORY: 'COVID-19 (06-17-2020)' | VARIABLE: 'Death rate (per million)' | UNITS: 'Rate'' | COVERAGE: '100.0%',0.007432825,7.6647336e-19
COLUMN: 1004 | CATEGORY: 'COVID-19 (06-17-2020)' | VARIABLE: 'Worst week - cases (weekly cases per million)' | UNITS: 'Rate'' | COVERAGE: '95.7%',0.0014458875,0.000119702825
COLUMN: 1005 | CATEGORY: 'COVID-19 (06-17-2020)' | VARIABLE: 'Worst week - deaths (weekly deaths per million)' | UNITS: 'Rate'' | COVERAGE: '59.9%',0.0045766127,0.00070702663
COLUMN: 1006 | CATEGORY: 'COVID-19 (07-27-2020)' | VARIABLE: 'Case rate (per million)' | UNITS: 'Rate'' | COVERAGE: '100.0%',0.008524097,0.00083859067
COLUMN: 1007 | CATEGORY: 'COVID-19 (07-27-2020)' | VARIABLE: 'Death rate (per million)' | UNITS: 'Rate'' | COVERAGE: '100.0%',0.009455237,7.6647336e-19
COLUMN: 1008 | CATEGORY: 'COVID-19 (07-27-2020)' | VARIABLE: 'Worst week - cases (weekly cases per million)' | UNITS: 'Rate'' | COVERAGE: '98.8%',0.0021724263,0.00029001996
COLUMN: 1009 | CATEGORY: 'COVID-19 (07-27-2020)' | VARIABLE: 'Worst week - deaths (weekly deaths per million)' | UNITS: 'Rate'' | COVERAGE: '70.5%',0.005696557,0.00095583947
COLUMN: 1010 | CATEGORY: 'COVID-19 (08-31-2020)' | VARIABLE: 'Case rate (per million)' | UNITS: 'Rate'' | COVERAGE: '100.0%',0.01107667,0.002020466
COLUMN: 1011 | CATEGORY: 'COVID-19 (08-31-2020)' | VARIABLE: 'Death rate (per million)' | UNITS: 'Rate'' | COVERAGE: '100.0%',0.011786645,0.00026053682
COLUMN: 1012 | CATEGORY: 'COVID-19 (08-31-2020)' | VARIABLE: 'Worst week - cases (weekly cases per million)' | UNITS: 'Rate'' | COVERAGE: '99.5%',0.0023211706,0.0005406824
COLUMN: 1013 | CATEGORY: 'COVID-19 (08-31-2020)' | VARIABLE: 'Worst week - deaths (weekly deaths per million)' | UNITS: 'Rate'' | COVERAGE: '79.3%',0.0042662686,0.0012036016
COLUMN: 197 | CATEGORY: 'ATF' | VARIABLE: 'Gun shops' | UNITS: '(count)'' | COVERAGE: '97.9%',3.554608e-6,0.00025498722
COLUMN: 827 | CATEGORY: 'US Polciy Database' | VARIABLE: 'RNTGP Renter grace period or use of security deposit to pay rent renter_grace start date' | UNITS: 'Date'' | COVERAGE: '0.9%',1.4203611e-18,7.6647336e-19
COLUMN: 198 | CATEGORY: 'ATF' | VARIABLE: 'All fire busin-esses' | UNITS: '(count)'' | COVERAGE: '98.2%',5.435416e-6,0.0002958265
COLUMN: 336 | CATEGORY: 'County Health Rankings & Roadmaps (http://www.countyhealthrankings.org/explore-health-rankings)' | VARIABLE: 'Demographics' | UNITS: '% Non-Hispanic White'' | COVERAGE: '100.0%',0.001017172,0.004102336
"COLUMN: 535 | CATEGORY: 'IHME Cancer Mortality' | VARIABLE: 'Mortality Rate, 2014* Lip & oral cavity cancer' | UNITS: 'Rate'' | COVERAGE: '8.3%'",0.0011622604,0.0019217689
COLUMN: 372 | CATEGORY: 'Yale Climate Opinion' | VARIABLE: 'personalOppose' | UNITS: '%'' | COVERAGE: '100.0%',0.0010401533,0.0037084115
"COLUMN: 553 | CATEGORY: 'IHME Cancer Mortality' | VARIABLE: 'Mortality Rate, 2014* Larynx cancer' | UNITS: 'Rate'' | COVERAGE: '8.3%'",0.000895916,0.0016221366
"COLUMN: 538 | CATEGORY: 'IHME Cancer Mortality' | VARIABLE: '% Change in Mortality Rate, 1980-2014 Nasopharynx cancer' | UNITS: 'Rate'' | COVERAGE: '8.3%'",0.002618362,0.0024930974
