Name,S1,S2,S3,S4
"COLUMN: 78 - Popn count (2015) (per 100,000)",6.2488952181722075e-6,3.8653650239133217e-7,5.331589650572714e-5,0.00026909141653888
COLUMN: 21 | CATEGORY: '2016 ELECTION' | VARIABLE: '' | UNITS: '(%)'' | COVERAGE: '100.0%',0.0037831512504938637,0.003136002637254872,3.86308309868085e-6,0.00046275468036553557
COLUMN: 998 | CATEGORY: 'COVID-19 (05-07-2020)' | VARIABLE: 'Case rate (per million)' | UNITS: 'Rate'' | COVERAGE: '100.0%',0.00015149586469847002,1.7006766304214119e-18,0.010136925146216178,0.00021114108730570407
COLUMN: 999 | CATEGORY: 'COVID-19 (05-07-2020)' | VARIABLE: 'Death rate (per million)' | UNITS: 'Rate'' | COVERAGE: '100.0%',1.3758530135230675e-18,1.7006766304214119e-18,0.02087368584590288,2.599254945650022e-18
COLUMN: 1000 | CATEGORY: 'COVID-19 (05-07-2020)' | VARIABLE: 'Worst week - cases (weekly cases per million)' | UNITS: 'Rate'' | COVERAGE: '100.0%',9.07483031319579e-5,4.866076734738657e-6,0.0038689688104089435,2.599254945650022e-18
COLUMN: 1001 | CATEGORY: 'COVID-19 (05-07-2020)' | VARIABLE: 'Worst week - deaths (weekly deaths per million)' | UNITS: 'Rate'' | COVERAGE: '78.5%',1.3758530135230675e-18,1.7006766304214119e-18,0.014550210364110104,0.00012006556891694668
COLUMN: 1002 | CATEGORY: 'COVID-19 (06-17-2020)' | VARIABLE: 'Case rate (per million)' | UNITS: 'Rate'' | COVERAGE: '100.0%',0.00029924827903299897,9.686301448966047e-5,0.01968082453073738,0.0007186291573863198
COLUMN: 1003 | CATEGORY: 'COVID-19 (06-17-2020)' | VARIABLE: 'Death rate (per million)' | UNITS: 'Rate'' | COVERAGE: '100.0%',1.3758530135230675e-18,1.7006766304214119e-18,0.03376977209629034,2.599254945650022e-18
COLUMN: 1004 | CATEGORY: 'COVID-19 (06-17-2020)' | VARIABLE: 'Worst week - cases (weekly cases per million)' | UNITS: 'Rate'' | COVERAGE: '95.7%',0.00015108517577263136,8.463384082965715e-5,0.00625162430803997,3.4592673201918165e-5
COLUMN: 1005 | CATEGORY: 'COVID-19 (06-17-2020)' | VARIABLE: 'Worst week - deaths (weekly deaths per million)' | UNITS: 'Rate'' | COVERAGE: '59.9%',0.000589224685013063,7.538704032126042e-14,0.021433245389680677,2.599254945650022e-18
COLUMN: 1006 | CATEGORY: 'COVID-19 (07-27-2020)' | VARIABLE: 'Case rate (per million)' | UNITS: 'Rate'' | COVERAGE: '100.0%',0.00045463234703392347,0.0019888839554639067,0.026515090101900746,0.0030947693435603003
COLUMN: 1007 | CATEGORY: 'COVID-19 (07-27-2020)' | VARIABLE: 'Death rate (per million)' | UNITS: 'Rate'' | COVERAGE: '100.0%',1.3758530135230675e-18,1.7006766304214119e-18,0.04295825501536989,1.5542324135458525e-12
COLUMN: 1008 | CATEGORY: 'COVID-19 (07-27-2020)' | VARIABLE: 'Worst week - cases (weekly cases per million)' | UNITS: 'Rate'' | COVERAGE: '98.8%',0.00017147661668024495,0.0006886214522222449,0.006943324526605839,0.0004946517074526037
COLUMN: 1009 | CATEGORY: 'COVID-19 (07-27-2020)' | VARIABLE: 'Worst week - deaths (weekly deaths per million)' | UNITS: 'Rate'' | COVERAGE: '70.5%',0.0006428326738350789,0.0006251592881884281,0.02640661988525647,2.599254945650022e-18
COLUMN: 1010 | CATEGORY: 'COVID-19 (08-31-2020)' | VARIABLE: 'Case rate (per million)' | UNITS: 'Rate'' | COVERAGE: '100.0%',0.0010736123808086698,0.004801879694064698,0.029120171827026402,0.0042484187363659815
COLUMN: 1011 | CATEGORY: 'COVID-19 (08-31-2020)' | VARIABLE: 'Death rate (per million)' | UNITS: 'Rate'' | COVERAGE: '100.0%',1.3758530135230675e-18,0.0011654207031845194,0.04898064938805428,0.00044988606919674044
COLUMN: 1012 | CATEGORY: 'COVID-19 (08-31-2020)' | VARIABLE: 'Worst week - cases (weekly cases per million)' | UNITS: 'Rate'' | COVERAGE: '99.5%',0.0003149509910585698,0.0012661152186246433,0.00662447205156026,0.00038472031618516086
COLUMN: 1013 | CATEGORY: 'COVID-19 (08-31-2020)' | VARIABLE: 'Worst week - deaths (weekly deaths per million)' | UNITS: 'Rate'' | COVERAGE: '79.3%',0.0006082307054856035,0.0018734148328233453,0.017465034484364907,2.599254945650022e-18
COLUMN: 197 | CATEGORY: 'ATF' | VARIABLE: 'Gun shops' | UNITS: '(count)'' | COVERAGE: '97.9%',0.0003138485738838574,0.00013196985064118047,4.140145820961623e-18,2.599254945650022e-18
COLUMN: 827 | CATEGORY: 'US Polciy Database' | VARIABLE: 'RNTGP Renter grace period or use of security deposit to pay rent renter_grace start date' | UNITS: 'Date'' | COVERAGE: '0.9%',1.3758530135230675e-18,1.7006766304214119e-18,4.140145820961623e-18,2.599254945650022e-18
COLUMN: 198 | CATEGORY: 'ATF' | VARIABLE: 'All fire businesses' | UNITS: '(count)'' | COVERAGE: '98.2%',0.0003635036451854162,0.00015497816004125415,4.140145820961623e-18,2.599254945650022e-18
COLUMN: 336 | CATEGORY: 'County Health Rankings & Roadmaps (http://www.countyhealthrankings.org/explore-health-rankings)' | VARIABLE: 'Demographics' | UNITS: '% Non-Hispanic White'' | COVERAGE: '100.0%',0.0052611806793705276,0.0020287402043076045,0.00041106926832803055,0.0010688073110597658
"COLUMN: 535 | CATEGORY: 'IHME Cancer Mortality' | VARIABLE: 'Mortality Rate, 2014* Lip & oral cavity cancer' | UNITS: 'Rate'' | COVERAGE: '8.3%'",0.0012616691604066701,0.0023819064421068694,0.002424027533281912,0.000574564409044762
COLUMN: 372 | CATEGORY: 'Yale Climate Opinion' | VARIABLE: 'personalOppose' | UNITS: '%'' | COVERAGE: '100.0%',0.004595353351298513,0.0020224528075320136,6.126069335554939e-17,0.0014301117586156065
"COLUMN: 553 | CATEGORY: 'IHME Cancer Mortality' | VARIABLE: 'Mortality Rate, 2014* Larynx cancer' | UNITS: 'Rate'' | COVERAGE: '8.3%'",0.0006537280942677134,0.0023063107977041803,0.0023251602291473423,0.00022757804988455353
"COLUMN: 538 | CATEGORY: 'IHME Cancer Mortality' | VARIABLE: '% Change in Mortality Rate, 1980-2014 Nasopharynx cancer' | UNITS: 'Rate'' | COVERAGE: '8.3%'",0.002375115958590117,0.002662048767770629,0.0025844029709760317,0.002501434923328131
"COLUMN: 508 | CATEGORY: 'IHME Diabetes Prevalence' | VARIABLE: 'Prevalence, 2012, Males Diagnosed' | UNITS: 'Rate'' | COVERAGE: '100.0%'",0.0009227828900564486,0.0026461644154414546,0.001838856212830423,0.0012183335532994991
"COLUMN: 520 | CATEGORY: 'IHME Diabetes Prevalence' | VARIABLE: 'Prevalence, 2012, Males Total' | UNITS: 'Rate'' | COVERAGE: '100.0%'",0.0008457789708830006,0.002509647281410186,0.0017225275141933456,0.0010241004018164818
COLUMN: 324 | CATEGORY: 'County Health Rankings & Roadmaps (http://www.countyhealthrankings.org/explore-health-rankings)' | VARIABLE: 'Children eligible for free or reduced price lunch' | UNITS: '% Free or Reduced Lunch'' | COVERAGE: '99.4%',0.0015942433975942186,0.0036218837775280517,0.0018001853892476059,0.002103102317888886
"COLUMN: 518 | CATEGORY: 'IHME Diabetes Prevalence' | VARIABLE: 'Prevalence, 2012, Both Sexes Total' | UNITS: 'Rate'' | COVERAGE: '100.0%'",0.0006867655941231525,0.002521156771957444,0.0017161005038489026,0.0010647693566483863
"COLUMN: 506 | CATEGORY: 'IHME Diabetes Prevalence' | VARIABLE: 'Prevalence, 2012, Both Sexes Diagnosed' | UNITS: 'Rate'' | COVERAGE: '100.0%'",0.000701636055889031,0.002582924785650441,0.0017263359783805112,0.0009664075408395758
COLUMN: 794 | CATEGORY: 'Incarceration Trends' | VARIABLE: 'latinx_jail_pop_rate' | UNITS: 'Total Population'' | COVERAGE: '94.4%',4.9556043412545885e-6,1.1716040632248596e-5,4.140145820961623e-18,2.599254945650022e-18
