Blue,6
Tomichi,5
Eagle,5
East-Taylor,5
Colorado Headwaters,5
Piedra,4
Roaring Fork,6
Upper Yampa,5
North Fork Gunnison,5
Blanco Canyon,2
Upper Gunnison,5
Animas,5
Uncompahgre,4
Upper San Juan,4
Muddy Four,4
Upper White,5
Piceance-Yellow,2
Little Snake,4
Upper Gila,3
San Miguel,4
Lower Gunnison,4
Mancos,4
Vermilion,2
Chaco,2
Lower Yampa,1
Animas Valley,3
Colorado Headwaters-Plateau,4
McElmo,1
Middle San Juan,4
Upper Dolores,4
Upper Puerco,3
Lower Dolores,4
Upper Gila-Mangas,3
San Francisco,3
Carrizo Wash,3
Bitter,1
Montezuma,4
Little Colorado Headwaters,3
Lower White,2
Zuni,3
Westwater Canyon,2
San Simon,3
Big Sandy High,6
Upper Colorado-Kane Springs,1
Willow,2
Lower San Juan-Four Corners,1
Lower Green-Diamond,4
New Fork,6
Lower Puerco,3
White One,1
Black,3
Leroux Wash,3
Upper Little Colorado,3
Silver,3
Upper Green-Flaming Gorge Reservoir,4
Upper Green-Slate,1
Chinle,2
Upper San Pedro,3
Upper Gila-San Carlos Reservoir,3
Cottonwood Wash,3
Lower Green,2
Carrizo,3
Lower Green-Desolation Canyon,2
Upper Green,6
Dirty Devil,2
San Carlos,1
Jadito Wash,3
Blacks Fork,6
Lower San Juan,1
Lower San Pedro,3
Corn-Oraibi,1
Muddy One,4
Rillito,3
Chevelon Canyon,3
Polacca Wash,1
Upper Lake Powell,1
Upper Salt,1
Duchesne,4
Dinnebito Wash,1
Upper Santa Cruz,3
Strawberry,4
Middle Little Colorado,3
Price,4
Tonto,1
San Rafael,4
Moenkopi Wash,1
Brawley Wash,3
Muddy Two,4
Canyon Diablo,1
Escalante,1
Fremont,4
Aguirre Valley,3
Lower Verde,1
Lower Little Colorado,3
Lower Lake Powell,1
Lower Colorado-Marble Canyon,1
Lower Salt,3
Middle Gila,1
Paria,1
Lower Santa Cruz,1
Santa Rosa Wash,2
Upper Verde,1
Aqua Fria,1
Lower Gila-Painted Rock Reservoir,1
Havasu Canyon,2
Kanab,1
Hassayampa,1
Big Chino-Williamson Valley,3
Tenmile Wash,2
Santa Maria,2
Burro,2
Fort Pearce Wash,2
Centennial Wash,1
San Cristobal Wash,1
Grand Canyon,2
Big Sandy Low,2
Upper Virgin,1
Bill Williams,2
Grand Wash,2
Red Lake,2
Tyson Wash,2
Bouse Wash,2
Sacramento Wash,2
Lower Virgin,1
Lower Gila,3
Detrital Wash,2
Meadow Valley Wash,1
Havasu-Mohave Lakes,2
Lake Mead,2
Muddy Three,1
Imperial Reservoir,2
Piute Wash,2
White Two,1
Las Vegas Wash,1
