Blue,4
Tomichi,4
Eagle,4
East-Taylor,4
Colorado Headwaters,4
Piedra,3
Roaring Fork,4
Upper Yampa,3
North Fork Gunnison,3
Blanco Canyon,1
Upper Gunnison,3
Animas,3
Uncompahgre,3
Upper San Juan,3
Muddy Four,2
Upper White,4
Piceance-Yellow,2
Little Snake,3
Upper Gila,1
San Miguel,3
Lower Gunnison,2
Mancos,3
Vermilion,2
Chaco,1
Lower Yampa,3
Animas Valley,1
Colorado Headwaters-Plateau,2
McElmo,1
Middle San Juan,1
Upper Dolores,3
Upper Puerco,1
Lower Dolores,2
Upper Gila-Mangas,1
San Francisco,1
Carrizo Wash,1
Bitter,3
Montezuma,2
Little Colorado Headwaters,1
Lower White,2
Zuni,1
Westwater Canyon,2
San Simon,1
Big Sandy High,4
Upper Colorado-Kane Springs,1
Willow,2
Lower San Juan-Four Corners,1
Lower Green-Diamond,2
New Fork,4
Lower Puerco,1
White One,1
Black,1
Leroux Wash,1
Upper Little Colorado,1
Silver,1
Upper Green-Flaming Gorge Reservoir,3
Upper Green-Slate,3
Chinle,1
Upper San Pedro,1
Upper Gila-San Carlos Reservoir,1
Cottonwood Wash,1
Lower Green,2
Carrizo,1
Lower Green-Desolation Canyon,2
Upper Green,4
Dirty Devil,1
San Carlos,1
Jadito Wash,1
Blacks Fork,4
Lower San Juan,1
Lower San Pedro,1
Corn-Oraibi,1
Muddy One,2
Rillito,1
Chevelon Canyon,1
Polacca Wash,1
Upper Lake Powell,1
Upper Salt,1
Duchesne,2
Dinnebito Wash,1
Upper Santa Cruz,1
Strawberry,2
Middle Little Colorado,1
Price,2
Tonto,1
San Rafael,3
Moenkopi Wash,1
Brawley Wash,1
Muddy Two,3
Canyon Diablo,1
Escalante,1
Fremont,3
Aguirre Valley,1
Lower Verde,1
Lower Little Colorado,1
Lower Lake Powell,1
Lower Colorado-Marble Canyon,1
Lower Salt,1
Middle Gila,1
Paria,1
Lower Santa Cruz,1
Santa Rosa Wash,1
Upper Verde,1
Aqua Fria,1
Lower Gila-Painted Rock Reservoir,1
Havasu Canyon,1
Kanab,2
Hassayampa,1
Big Chino-Williamson Valley,1
Tenmile Wash,1
Santa Maria,1
Burro,2
Fort Pearce Wash,2
Centennial Wash,1
San Cristobal Wash,1
Grand Canyon,1
Big Sandy Low,2
Upper Virgin,3
Bill Williams,1
Grand Wash,2
Red Lake,1
Tyson Wash,2
Bouse Wash,2
Sacramento Wash,1
Lower Virgin,2
Lower Gila,1
Detrital Wash,2
Meadow Valley Wash,2
Havasu-Mohave Lakes,2
Lake Mead,2
Muddy Three,1
Imperial Reservoir,2
Piute Wash,2
White Two,2
Las Vegas Wash,1
