Blue,4
Tomichi,4
Eagle,4
East-Taylor,4
Colorado Headwaters,4
Piedra,2
Roaring Fork,4
Upper Yampa,4
North Fork Gunnison,4
Blanco Canyon,2
Upper Gunnison,4
Animas,2
Uncompahgre,4
Upper San Juan,2
Muddy Four,4
Upper White,4
Piceance-Yellow,4
Little Snake,4
Upper Gila,2
San Miguel,1
Lower Gunnison,4
Mancos,2
Vermilion,4
Chaco,2
Lower Yampa,4
Animas Valley,2
Colorado Headwaters-Plateau,4
McElmo,1
Middle San Juan,2
Upper Dolores,1
Upper Puerco,2
Lower Dolores,1
Upper Gila-Mangas,2
San Francisco,2
Carrizo Wash,2
Bitter,4
Montezuma,1
Little Colorado Headwaters,2
Lower White,4
Zuni,2
Westwater Canyon,1
San Simon,3
Big Sandy High,4
Upper Colorado-Kane Springs,1
Willow,1
Lower San Juan-Four Corners,1
Lower Green-Diamond,4
New Fork,4
Lower Puerco,2
White One,2
Black,2
Leroux Wash,2
Upper Little Colorado,2
Silver,2
Upper Green-Flaming Gorge Reservoir,4
Upper Green-Slate,4
Chinle,2
Upper San Pedro,3
Upper Gila-San Carlos Reservoir,2
Cottonwood Wash,2
Lower Green,1
Carrizo,2
Lower Green-Desolation Canyon,1
Upper Green,4
Dirty Devil,1
San Carlos,3
Jadito Wash,2
Blacks Fork,4
Lower San Juan,1
Lower San Pedro,3
Corn-Oraibi,2
Muddy One,4
Rillito,3
Chevelon Canyon,2
Polacca Wash,2
Upper Lake Powell,1
Upper Salt,3
Duchesne,4
Dinnebito Wash,2
Upper Santa Cruz,3
Strawberry,1
Middle Little Colorado,2
Price,1
Tonto,3
San Rafael,1
Moenkopi Wash,1
Brawley Wash,3
Muddy Two,1
Canyon Diablo,2
Escalante,1
Fremont,1
Aguirre Valley,3
Lower Verde,3
Lower Little Colorado,2
Lower Lake Powell,1
Lower Colorado-Marble Canyon,1
Lower Salt,3
Middle Gila,3
Paria,1
Lower Santa Cruz,3
Santa Rosa Wash,3
Upper Verde,3
Aqua Fria,3
Lower Gila-Painted Rock Reservoir,3
Havasu Canyon,1
Kanab,1
Hassayampa,3
Big Chino-Williamson Valley,3
Tenmile Wash,3
Santa Maria,3
Burro,3
Fort Pearce Wash,1
Centennial Wash,3
San Cristobal Wash,3
Grand Canyon,1
Big Sandy Low,3
Upper Virgin,1
Bill Williams,3
Grand Wash,1
Red Lake,1
Tyson Wash,3
Bouse Wash,3
Sacramento Wash,3
Lower Virgin,1
Lower Gila,3
Detrital Wash,1
Meadow Valley Wash,1
Havasu-Mohave Lakes,3
Lake Mead,1
Muddy Three,1
Imperial Reservoir,3
Piute Wash,1
White Two,1
Las Vegas Wash,1
