Blue,2
Tomichi,2
Eagle,2
East-Taylor,2
Colorado Headwaters,2
Piedra,1
Roaring Fork,2
Upper Yampa,2
North Fork Gunnison,2
Blanco Canyon,1
Upper Gunnison,2
Animas,1
Uncompahgre,2
Upper San Juan,1
Muddy Four,2
Upper White,2
Piceance-Yellow,2
Little Snake,2
Upper Gila,1
San Miguel,1
Lower Gunnison,2
Mancos,1
Vermilion,2
Chaco,1
Lower Yampa,2
Animas Valley,1
Colorado Headwaters-Plateau,2
McElmo,1
Middle San Juan,1
Upper Dolores,1
Upper Puerco,1
Lower Dolores,1
Upper Gila-Mangas,1
San Francisco,1
Carrizo Wash,1
Bitter,2
Montezuma,1
Little Colorado Headwaters,1
Lower White,2
Zuni,1
Westwater Canyon,1
San Simon,1
Big Sandy High,2
Upper Colorado-Kane Springs,1
Willow,2
Lower San Juan-Four Corners,1
Lower Green-Diamond,2
New Fork,2
Lower Puerco,1
White One,1
Black,1
Leroux Wash,1
Upper Little Colorado,1
Silver,1
Upper Green-Flaming Gorge Reservoir,2
Upper Green-Slate,2
Chinle,1
Upper San Pedro,1
Upper Gila-San Carlos Reservoir,1
Cottonwood Wash,1
Lower Green,1
Carrizo,1
Lower Green-Desolation Canyon,2
Upper Green,2
Dirty Devil,1
San Carlos,1
Jadito Wash,1
Blacks Fork,2
Lower San Juan,1
Lower San Pedro,1
Corn-Oraibi,1
Muddy One,2
Rillito,2
Chevelon Canyon,1
Polacca Wash,1
Upper Lake Powell,1
Upper Salt,1
Duchesne,2
Dinnebito Wash,1
Upper Santa Cruz,2
Strawberry,2
Middle Little Colorado,1
Price,1
Tonto,1
San Rafael,1
Moenkopi Wash,1
Brawley Wash,2
Muddy Two,1
Canyon Diablo,1
Escalante,1
Fremont,1
Aguirre Valley,2
Lower Verde,1
Lower Little Colorado,1
Lower Lake Powell,1
Lower Colorado-Marble Canyon,1
Lower Salt,2
Middle Gila,2
Paria,1
Lower Santa Cruz,2
Santa Rosa Wash,2
Upper Verde,1
Aqua Fria,2
Lower Gila-Painted Rock Reservoir,2
Havasu Canyon,1
Kanab,1
Hassayampa,2
Big Chino-Williamson Valley,1
Tenmile Wash,2
Santa Maria,2
Burro,2
Fort Pearce Wash,1
Centennial Wash,2
San Cristobal Wash,2
Grand Canyon,1
Big Sandy Low,2
Upper Virgin,1
Bill Williams,2
Grand Wash,1
Red Lake,1
Tyson Wash,2
Bouse Wash,2
Sacramento Wash,2
Lower Virgin,1
Lower Gila,2
Detrital Wash,1
Meadow Valley Wash,1
Havasu-Mohave Lakes,2
Lake Mead,1
Muddy Three,1
Imperial Reservoir,2
Piute Wash,2
White Two,1
Las Vegas Wash,1
